RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
218,STORM CLOUD,1921-133,Whole,N/A,STORM CLOUD,,STORM CLOUD,"This photograph was taken at an altitude of 6,000 ft. and shows a cumulo-nimbus cloud on the right from which heavy rain is falling, with lightning flashing beyond. Fracto-cumulus clouds resembling small cirrus have become detached by the strong wind.",,lightning,"[{'name': 'A. G. Buckham', 'role': 'photographer'}]",,,,"6,000 ft.","shows a cumulo-nimbus cloud on the right from which heavy rain is falling, with lightning flashing beyond. Fracto-cumulus clouds resembling small cirrus have become detached by the strong wind.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
219,,1922-132,Whole,N/A,TOP OF CLOUD LAYER,,TOP OF CLOUD LAYER,"This photograph which was taken at an altitude of 16,000 ft. shows the top of a cloud belt, approximately 10,000 ft. thick, above which is a sheet of alto-stratus covering practically the whole sky.",,,"[{'name': 'Capt. A. G. Buckham', 'role': 'photographer'}]",,,,"['16,000 ft.', '10,000 ft.']","The temperature above the cloud belt was 17° F., and in the cloud 27° F.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
220,,1922-134,Whole,N/A,,,WATERSPOUT,"This waterspout was photographed in the Black Sea, on October 1st, 1920, at 4 p.m. The phenomenon was seen at a distance of 2.5 to 3 miles, and was visible for a period of about 3 minutes. The second photograph was taken after an interval of 12 seconds.",,,"[{'name': 'J. W. Knight, Esq.', 'role': 'photographer'}]","[{'name': 'Black Sea', 'role': 'photographed'}]","October 1st, 1920",,2.5 to 3 miles; 3 minutes; 12 seconds,"The phenomenon was seen at a distance of 2.5 to 3 miles, and was visible for a period of about 3 minutes. The second photograph was taken after an interval of 12 seconds.",,1920,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Esq.']}"
221,1896,1897-39,Whole,N/A,APPARATUS TO ILLUSTRATE THE FORMATION OF TORNADO CLOUDS,,APPARATUS TO ILLUSTRATE THE FORMATION OF TORNADO CLOUDS,"The apparatus for this experiment, as made by Mr. Dines, is of a simple and inexpensive form; that shown is of a somewhat more substantial character, to adapt it for exhibition. Three glass plates, 18 in. by 24 in., are set in each of two frames, so as to form when put together a hollow hexagonal prism. These frames are placed upon a table with their edges apart and slightly overlapping, to allow of the entry of air obliquely. A board, with a hole in its centre, in which is set a fan that can be rotated by a pair of pulleys, forms a cover to the prism, and a shallow copper evaporating pan and a burner complete the essential parts of the apparatus. If, when sufficient steam is generated from the water in the pan, the fan is rotated, a column will be produced in many respects similar to that of a Tornado cloud.",,,"[{'name': 'W. H. Dines', 'role': 'Designer'}, {'name': 'Mr. Dines', 'role': 'Designer'}]",,,glass;copper,18 in. by 24 in.,"The apparatus for this experiment, as made by Mr. Dines, is of a simple and inexpensive form; that shown is of a somewhat more substantial character, to adapt it for exhibition. The points of resemblance to the actual tornado cloud formation are stated by Mr. Dines to be:— 1. A distinct rotary motion round the centre, increasing in violence towards the centre. 2. A strong up-draft. 3. A decrease of pressure in the centre of the column. 4. The hollowness of the column.","Q. J. R. Met. Soc., January, 1896",1896,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
222,1862,Inv. 1863-1,Whole,N/A,GODDARD'S CLOUD MIRROR,donated,CLOUD MIRROR,"The original mirror was devised in 1851 and exhibited at the Great Exhibition of that year. The example here shown was designed and exhibited in 1862, its purpose being to ascertain the direction of motion of clouds. In making observations, the mirror is laid horizontally near a window and set so that the point marked North is directed to the South point of the horizon; the several points will then be reversed. The reflection of the edge of a conspicuous cloud is brought to the centre of the mirror and the point of the compass noted where it passes off the edge. This indicates the direction from which the clouds are approaching.",,,"[{'name': 'J. T. Goddard', 'role': 'donor'}]",,1851,['mirror'],,"its purpose being to ascertain the direction of motion of clouds. In making observations, the mirror is laid horizontally near a window and set so that the point marked North is directed to the South point of the horizon; the several points will then be reversed. The reflection of the edge of a conspicuous cloud is brought to the centre of the mirror and the point of the compass noted where it passes off the edge. This indicates the direction from which the clouds are approaching.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
223,,"1921-78, S.M. 1433, L.S.",Whole,N/A,FINEMAN'S NEPHOSCOPE,loaned,FINEMAN'S NEPHOSCOPE,"End of the last century This instrument, which was designed towards the end of the last century, is a modification of Fineman’s earlier model, and is representative of modern reflecting nephoscopes. It consists of a disc of black glass mounted on a tripod stand which allows of accurate levelling. A vertical pointer, which can be raised or lowered by a rack and pinion motion, is attached to the circumference of the disc in such a manner that it can be rotated about the disc. A scale of millimetres engraved on the edge of the pointer gives the height of its tip above the glass surface, and on the glass surface three concentric circles are marked, the radii being in arithmetical progression.",,,"[{'name': 'Fineman', 'role': 'designer'}, {'name': 'The Meteorological Office', 'role': 'lender'}]",,End of the last century,glass,millimetres,"This instrument, which was designed towards the end of the last century, is a modification of Fineman’s earlier model, and is representative of modern reflecting nephoscopes.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
224,1908-194,"S.M. 1436, L.S.",Whole,N/A,TRAVELLER'S POCKET NEPHOSCOPE.,loaned,TRAVELLER'S POCKET NEPHOSCOPE.,"Designed by C. G. Fineman, and made by J. L. Rose at Upsala. Lent by The Royal Meteorological Society. This instrument, for observing the direction and velocity of clouds, was designed by C. G. Fineman, and made by J. L. Rose at Upsala. It is an improvement on Fornioni's nephoscope and consists of a circular black-glass mirror of $2rac{1}{3}$ in. diameter, on which are marked radial lines in the direction of the principal points of the compass, a dot to indicate the centre of the mirror and two concentric circles set at a distance of 26 mm. from each other. This mirror forms the cover of a shallow brass box, in which is pivoted a compass needle whose point can be seen through a semicircular hole at the N point graduation of the mirror. This arrangement of the compass needle permits of correct orientation of the instrument.",,,"[{'name': 'C. G. Fineman', 'role': 'designer'}, {'name': 'J. L. Rose', 'role': 'maker'}, {'name': 'The Royal Meteorological Society', 'role': 'donor'}, {'name': 'Fornioni', 'role': 'inventor'}]",['Upsala'],,"['black-glass', 'brass']","['$2\x0crac{1}{3}$ in. diameter', '26 mm.']","This instrument, for observing the direction and velocity of clouds, was designed by C. G. Fineman, and made by J. L. Rose at Upsala. It is an improvement on Fornioni's nephoscope. This arrangement of the compass needle permits of correct orientation of the instrument.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
225,,1921-79,Whole,N/A,BESSON'S COMB NEPHOSCOPE,loaned,COMB NEPHOSCOPE,"This nephoscope, which is of the direct vision type, was designed at the end of the last century to facilitate the rapid determination of the direction of motion and velocity of clouds. purpose. The rod may be turned by an observer standing at some distance away from it by means of two cords tied to a shorter cross-piece attached to its lower extremity. The velocity-height ratio may be determined by noting the time taken for the cloud to pass from spike to spike. If a be the distance between the spikes, v the distance from the upper cross-piece to the marked point on the rod, which has been adjusted to the level of the observer's eye, and t the observed time we have Velocity-height ratio = a / bt. In order that a constant difference of level may be maintained between the cross-piece and the observer's eye, the instrument should be erected on a level site.",,,"[{'name': 'The Meteorological Office', 'role': 'lender'}]",[],end of the last century,[],"['a be the distance between the spikes', 'v the distance from the upper cross-piece to the marked point on the rod', 't the observed time']","designed at the end of the last century to facilitate the rapid determination of the direction of motion and velocity of clouds. purpose. The velocity-height ratio may be determined by noting the time taken for the cloud to pass from spike to spike. In order that a constant difference of level may be maintained between the cross-piece and the observer's eye, the instrument should be erected on a level site.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
226,1,1921-594,Whole,N/A,THE RAYNER TELEPHONIC HEIGHT FINDER,loaned,THE RAYNER TELEPHONIC HEIGHT FINDER,"Designed in 1916 The Rayner telephonic height finder, which is sometimes referred to as the L.C.C. pattern, is the first height finder designed on the principle suggested in January, 1916, by Lieut. Mansell Pleydell and G. T. Bennett, Esq., F.R.S., and known as the Bennett-Pleydell principle, by which the height of an object is determined, as distinct from its range, by the measurement of two angles only. This instrument was designed in 1916 by Dr. E. M. Rayner, and consists of two stations, one at each end of a base a mile long. At each station there is a wooden stand holding a rectangular sighting frame capable of rotation about a horizontal axis. At one end of each instrument is a dial and pointer arrangement giving at once the angle between the horizontal plane, and the plane of the sighting wire attached to the rotating framework. At the other end of one instrument (that exhibited) is a ""plotting board,"" rigidly attached to the upright and engraved with a series of equidistant horizontal lines marked in thousands of feet. In addition to these lines there is a semicircular scale of degrees over which a loose arm may be swung at will. Rigidly attached to the rotating framework is a second arm. The inner edge of each of these arms passes through its own axis of rotation, and the distance between these axes represents the distance between the ""home"" and ""distant"" instruments on the same scale as the vertical distance between either axis, and any one of the horizontal lines represents the height marked on that line. In measuring the height, of an aerial object the sighting frames at both stations are turned so that the plane of each wire rectangle passes through the object. The angle of elevation of the ""distant"" plane is then telephoned to the ""home"" station and the free arm is set to this angle on the plotting board. The arm fixed to the ""home"" frame automatically gives the same information for the ""home"" station, and, in fact, the triangle formed by the inner edges of the two arms, with the horizontal line passing through their axes of rotation, is a reproduction to scale of the triangle formed by the lines joining the two stations and the target. Hence the height of the object sighted may be at once read off from the position of the intersection point of these arms. In practice several observations a minute can be made. A suitable length for the base is one to two miles. This apparatus was the first to be generally installed in the war for air defence. It was designed so as to be capable of being made very rapidly by practically unskilled labour. Inv. 1921-594.",,,"[{'name': 'Mansell Pleydell', 'role': 'inventor'}, {'name': 'G. T. Bennett', 'role': 'inventor'}, {'name': 'E. M. Rayner', 'role': 'designer'}]",,1916,['wood'],"['base a mile long', 'marked in thousands of feet', 'one to two miles']","['is the first height finder designed on the principle suggested in January, 1916, by Lieut. Mansell Pleydell and G. T. Bennett, Esq., F.R.S., and known as the Bennett-Pleydell principle, by which the height of an object is determined, as distinct from its range, by the measurement of two angles only.', 'consists of two stations, one at each end of a base a mile long.', 'the triangle formed by the inner edges of the two arms, with the horizontal line passing through their axes of rotation, is a reproduction to scale of the triangle formed by the lines joining the two stations and the target.', 'Hence the height of the object sighted may be at once read off from the position of the intersection point of these arms.', 'In practice several observations a minute can be made.', 'This apparatus was the first to be generally installed in the war for air defence.', 'It was designed so as to be capable of being made very rapidly by practically unskilled labour.']",,1916,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Esq.']}"
227,DARWIN-HILL POSITION FINDER.,1919-269,Whole,N/A,,,POSITION FINDER,"Designed in 1916 This ""stereometer"" or position finder was designed in 1916 by Sir Horace Darwin, F.R.S. and A. V. Hill, Esq., F.R.S., and primarily used for Anti-aircraft research, but as it enables the position of a body in space to be determined, it has been employed in the observation of clouds, for determining the velocity and direction of wind at different altitudes, and for re-calculating various artillery trajectories by the observation of shell bursts. The complete equipment comprises two instruments placed at the extremities of a measured base, and adjusted so as to be in correct alignment. Each instrument consists of a specially selected sheet of plate glass, 2 ft. 4 in. square, the lower surface of which is silvered and ruled into centimetre squares. Two vertical sighting wires are provided to enable the two mirrors after having been levelled to be adjusted, so that the lines of both station instruments are parallel to each other and to the line joining the two stations. The eyepiece, which is carried at a known distance above the mirror on a tripod support, is adjusted vertically over one end of the base line ruling, so that its image in the mirror coincides with this point. The object is observed in the mirror by means of this eyepiece, and the position of the image on the mirror followed by a metal pointer. On the receipt of a pre-determined signal, its position is noted, which, together with a simultaneous observation with the second mirror, enables the position of the object in space to be determined. Two eyepieces are provided at different heights from the mirror, thereby increasing the range of the instrument.",,,"[{'name': 'Sir Horace Darwin', 'role': 'designer'}, {'name': 'A. V. Hill', 'role': 'designer'}]",,1916,plate glass; silver,2 ft. 4 in. square,"This ""stereometer"" or position finder was designed in 1916 by Sir Horace Darwin, F.R.S. and A. V. Hill, Esq., F.R.S., and primarily used for Anti-aircraft research, but as it enables the position of a body in space to be determined, it has been employed in the observation of clouds, for determining the velocity and direction of wind at different altitudes, and for re-calculating various artillery trajectories by the observation of shell bursts.",,,"{'count': 0, 'terms': []}","{'count': 2, 'terms': ['Esq.', 'F.R.S.']}"
228,1916,Inv. 1919-270,Whole,N/A,DARWIN GIMBAL MIRROR,donated,GIMBAL MIRROR,"This instrument, which was designed by Sir Horace Darwin, F.R.S., in 1916, embodies the Bennett-Pleydell “roof” principle, by means of which the altitude can be ascertained by measuring the inclination of two planes capable of rotation about horizontal and parallel axes, situated at the ends of a known base. The complete installation comprises two identical instruments known as the “Far Station” and the “Plotter Station,” and situated a known distance apart. Each instrument consists of a stationary horizontal mirror across the centre of which are drawn two fine lines at right angles to each other, sights being provided to enable the instruments to be correctly lined up with their axes parallel. The object is observed in the mirror through an eye-piece carried by a long arm having freedom of motion about two horizontal axes. By moving this arm the image is kept on the centre line of the mirror and the inclination of the arm can be read off on a graduated scale over which passes a pointer carried by the arm mounting. This reading, when combined with that of the distant station, enables the altitude of the object under observation to be ascertained. With this instrument, it is impossible to see objects overhead, while in addition it is only with great care that an accuracy of 0.1° can be attained.",,,"[{'name': 'Sir Horace Darwin', 'role': 'designer'}]",[],1916,[],['0.1°'],"This instrument embodies the Bennett-Pleydell “roof” principle, by means of which the altitude can be ascertained by measuring the inclination of two planes capable of rotation about horizontal and parallel axes, situated at the ends of a known base. The complete installation comprises two identical instruments known as the “Far Station” and the “Plotter Station,” and situated a known distance apart. Each instrument consists of a stationary horizontal mirror across the centre of which are drawn two fine lines at right angles to each other, sights being provided to enable the instruments to be correctly lined up with their axes parallel. The object is observed in the mirror through an eye-piece carried by a long arm having freedom of motion about two horizontal axes. By moving this arm the image is kept on the centre line of the mirror and the inclination of the arm can be read off on a graduated scale over which passes a pointer carried by the arm mounting. This reading, when combined with that of the distant station, enables the altitude of the object under observation to be ascertained. With this instrument, it is impossible to see objects overhead, while in addition it is only with great care that an accuracy of 0.1° can be attained.",,,"{'count': 0, 'terms': []}","{'count': 2, 'terms': ['F.R.S.', 'Ministry of Munitions']}"
229,,1919-271,Whole,N/A,MASON'S TILTING MIRROR,donated,TILTING MIRROR,"This instrument, which is an improvement on the Darwin Gimbal Mirror, was designed by Mr. C. C. Mason in 1916, to enable an observer to see directly overhead, and embodies the Bennett-Pleydell “roof” principle. As in other height finders, two instruments comprise a complete equipment, the “Far Station” and “Plotter Station,” being identical, and consisting of a plane mirror tilting about a horizontal axis which is perpendicular to the line joining the stations. The image of the object under observation is observed in this mirror by a “Plotter” which is carried on an arm free to rotate in a horizontal plane about a vertical axis through the centre of the instrument. The “Plotter” is an eye-piece provided with two horizontal and parallel cross-wires between which the image is brought by suitably tilting the mirror with the aid of milled heads. Continual adjustment of the mirror by the observer enables the image to be kept in position mid-way between the cross-wires. The inclination of the object is given by a graduated arc on the left of the instrument and a graduated disc in the rear, which enables the angle to be read to 0.1° and estimated to 0.01°. With this instrument it is possible, while looking horizontally, to observe directly overhead and also backward, while the provision of a telescope enables the object to be picked up at a greater distance than with other instruments.",,,"[{'name': 'C. C. Mason', 'role': 'designer'}, {'name': 'The Ministry of Munitions', 'role': 'donor'}]",,1916,"['mirror', 'plane mirror']","['0.1°', '0.01°']","This instrument, which is an improvement on the Darwin Gimbal Mirror, was designed by Mr. C. C. Mason in 1916, to enable an observer to see directly overhead, and embodies the Bennett-Pleydell “roof” principle. As in other height finders, two instruments comprise a complete equipment, the “Far Station” and “Plotter Station,” being identical, and consisting of a plane mirror tilting about a horizontal axis which is perpendicular to the line joining the stations. The image of the object under observation is observed in this mirror by a “Plotter” which is carried on an arm free to rotate in a horizontal plane about a vertical axis through the centre of the instrument. The “Plotter” is an eye-piece provided with two horizontal and parallel cross-wires between which the image is brought by suitably tilting the mirror with the aid of milled heads. Continual adjustment of the mirror by the observer enables the image to be kept in position mid-way between the cross-wires. The inclination of the object is given by a graduated arc on the left of the instrument and a graduated disc in the rear, which enables the angle to be read to 0.1° and estimated to 0.01°. With this instrument it is possible, while looking horizontally, to observe directly overhead and also backward, while the provision of a telescope enables the object to be picked up at a greater distance than with other instruments.",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
230,No. 2,1921-594,Whole,N/A,ELECTRICAL HEIGHT FINDER,loaned,ELECTRICAL HEIGHT FINDER (No. 2),"This instrument which depends upon the Bennett-Pleydell “roof” principle was devised in 1916 at the National Physical Laboratory by Messrs. C. C. Paterson and J. W. T. Walsh in order to enable a continuous indication of the height of an aerial target to be obtained. The complete installation consists of a height indicator, an electrical circuit and two transmitters, one of which is fitted with a plotting board and pointers. At each station, enclosed in a semicircular iron tank is a uniform resistance supported horizontally at a fixed distance below the axis of the sighting frame, and with its centre directly under this axis. Attached rigidly to the axle of this frame, and in continuation of the plane of the sighting wires, is a phosphor-bronze bar which presses against the horizontal resistance. In this way the distance between the centre of the resistance and the point of contact of the bar is always proportional to the cotangent of the angle of elevation of the sighting frame. Thus if it be arranged that there is a constant current passing through the resistance, the difference of electrical potential between the bar and the centre of the resistance is also proportional to this quantity. By means of a local battery, voltmeter and regulating rheostat, the voltage drop across a given length of resistance is maintained at the same constant value at both home and distant stations. The distances between the axes of rotation of the sighting frame and the horizontal tracks of the phosphor-bronze bars on the resistances are also the same at both stations, so that by connecting line conductors between the stations in such a manner as to put the two voltage differences in series, a milliammeter with a suitable swamping resistance in the circuit gives at once a reading proportional to the difference of the cotangents of the two sighting angles. It follows that in order to obtain a direct reading of height, the instrument must be provided with a reciprocal scale. For the purpose of increasing the range, two scales are provided; one from 1,600 to 5,000 ft., and the other from 5,000 to 20,000 ft. The more open scale is brought into operation by pressing a key switch which normally short-circuits a shunt to the moving coil of the instrument. The series resistance of the milliammeter is variable, and is so adjusted in relation to (i) the actual voltages employed at the two stations, (ii) the sensitivity of the milliammeter, and (iii) the ratio of the base length to the vertical distance between the axes of the sighting frames and their respective resistances, that a given base length corresponds with a definite series resistance for all instruments. Corresponding values are tabulated in the instrument box, and so any instrument can be used with any length of base by suitably adjusting the series resistance. The chief errors to which the instrument is liable are (i) leakage in the insulation of the main conductors between the stations, and (ii) change of resistance of these conductors with change of temperature. On this latter account these conductors are required to be as heavy as possible so that their resistance may be properly swamped by the series resistance of V. (See Pat. Specn. No. 4379 of 1916.) Inv. 1921-594.",,,"[{'name': 'C. C. Paterson', 'role': 'devised'}, {'name': 'J. W. T. Walsh', 'role': 'devised'}]",['National Physical Laboratory'],1916,"['iron', 'phosphor-bronze']","['1,600 to 5,000 ft.', '5,000 to 20,000 ft.']","This instrument which depends upon the Bennett-Pleydell “roof” principle was devised in 1916 at the National Physical Laboratory by Messrs. C. C. Paterson and J. W. T. Walsh in order to enable a continuous indication of the height of an aerial target to be obtained. The complete installation consists of a height indicator, an electrical circuit and two transmitters, one of which is fitted with a plotting board and pointers. At each station, enclosed in a semicircular iron tank is a uniform resistance supported horizontally at a fixed distance below the axis of the sighting frame, and with its centre directly under this axis. Attached rigidly to the axle of this frame, and in continuation of the plane of the sighting wires, is a phosphor-bronze bar which presses against the horizontal resistance. In this way the distance between the centre of the resistance and the point of contact of the bar is always proportional to the cotangent of the angle of elevation of the sighting frame. Thus if it be arranged that there is a constant current passing through the resistance, the difference of electrical potential between the bar and the centre of the resistance is also proportional to this quantity. By means of a local battery, voltmeter and regulating rheostat, the voltage drop across a given length of resistance is maintained at the same constant value at both home and distant stations. The distances between the axes of rotation of the sighting frame and the horizontal tracks of the phosphor-bronze bars on the resistances are also the same at both stations, so that by connecting line conductors between the stations in such a manner as to put the two voltage differences in series, a milliammeter with a suitable swamping resistance in the circuit gives at once a reading proportional to the difference of the cotangents of the two sighting angles. It follows that in order to obtain a direct reading of height, the instrument must be provided with a reciprocal scale. For the purpose of increasing the range, two scales are provided; one from 1,600 to 5,000 ft., and the other from 5,000 to 20,000 ft. The more open scale is brought into operation by pressing a key switch which normally short-circuits a shunt to the moving coil of the instrument. The series resistance of the milliammeter is variable, and is so adjusted in relation to (i) the actual voltages employed at the two stations, (ii) the sensitivity of the milliammeter, and (iii) the ratio of the base length to the vertical distance between the axes of the sighting frames and their respective resistances, that a given base length corresponds with a definite series resistance for all instruments. Corresponding values are tabulated in the instrument box, and so any instrument can be used with any length of base by suitably adjusting the series resistance. The chief errors to which the instrument is liable are (i) leakage in the insulation of the main conductors between the stations, and (ii) change of resistance of these conductors with change of temperature. On this latter account these conductors are required to be as heavy as possible so that their resistance may be properly swamped by the series resistance of V.",['Pat. Specn. No. 4379 of 1916'],1916,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
231,,1919-518,Whole,N/A,DINES BALLOON METEOROGRAPH,loaned,DINES BALLOON METEOROGRAPH,"This instrument, which was devised by Mr. W. H. Dines, F.R.S., for use with registering balloons (*ballons-sondes*), produces a record of air pressure and temperature from which the altitude can be computed. It has been adopted by the Meteorological Offices of the United Kingdom, Canada and Australia, and, with some modifications, by that of India. The meteorograph consists essentially of a small aneroid box mounted in a light frame, one side of the frame carrying a small thin plate on which the record is made, and the other side the recording pens. The plate is electro-plated with copper, and then silver, thereby producing a surface which is free from scratches, and which is not susceptible to corrosion. The thermograph depends for its action on the relative contraction of a strip of thin German silver as compared with the invar steel rod on which it is supported. This motion is multiplied by a lever mounted across the ends of the strips, and communicated to a scratching point, which writes upon the metal record. To facilitate measurement, a second pointer is attached to the invar rod. The fall of pressure is determined by the expansion of an aneroid box, which moves the recording point over the metal record in a direction at right angles to that given by change of temperature. During the descent of the instrument, the points are lifted clear of the plate by an automatic arrangement at a point where the pressure is about 0.95 mgd. per sq. cm. (28 in. of mercury). In this way, the last 500 m. of the descent is lost, but a record is obtained which is free from blur. The instrument is protected by a bright metal case, and is well ventilated, so as to eliminate the effect of solar radiation. Before the ascent, the meteorograph is calibrated by causing the pen to make marks upon the metal record corresponding with known temperatures and pressures, over the range required. After an ascent has been made, the plate is placed upon the micrometer stage of a special microscope, and corresponding values of temperature and pressure experienced during the ascent can be deter- mined by comparing the record with the calibration marks. To obtain the values of height and temperature, the following equation is employed :— Inv. 1919-518, S.M. 1426, L.S.",,,"[{'name': 'W. H. Dines', 'role': 'devised'}]",,,copper;silver;German silver;invar steel,28 in. of mercury,"This instrument, which was devised by Mr. W. H. Dines, F.R.S., for use with registering balloons (*ballons-sondes*), produces a record of air pressure and temperature from which the altitude can be computed.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['ballons-sondes']}"
232,,1920-663,Whole,N/A,BALLOON METEOROGRAPH,loaned,BALLOON METEOROGRAPH,"This balloon meteorograph, or barothermo-hygrograph, was designed by Richard for use in balloons, to give a continuous record of temperature, humidity and altitude. It consists of a vertical drum, uniformly rotated by clockwork, upon which is mounted the chart. The upper record is the thermogram, the pen of which is operated by a Bourdin thermometer tube situated beneath the base of the instrument and connected to the pen by a long lever. The hygrogram, which indicates the atmospheric humidity, is recorded by a pen actuated by the expansion or contraction of a length of hair. On the lower record the altitude is recorded in feet, the scale ranging from sea-level to 70,000 ft. A measure of the barometric pressure is provided by a set of three aneroid boxes, the expansion or contraction of which is communicated through a system of levers to the lower pen. Inv. 1920-663, S.M. 1428, L.S.",,,"[{'name': 'Richard', 'role': 'maker'}, {'name': 'Capt. C. J. P. Cave', 'role': 'donor'}]","[{'name': 'Paris', 'role': 'made'}]",,['hair'],"['sea-level to 70,000 ft']","designed by Richard for use in balloons, to give a continuous record of temperature, humidity and altitude.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
233,"BALLOON THEODOLITE, MARK B.",1919-508,Whole,N/A,,loaned,"BALLOON THEODOLITE, MARK B.","This instrument is specially designed for measuring the azimuth and altitude of a pilot balloon at frequent intervals during the ascent. It differs considerably from the surveying theodolite, although constructed on the same general principle. The telescope tube is in two parts, which are at right angles to one another, a prism being placed at the right angle to deflect the rays of light from the object-glass towards the eyepiece. The tube in which the eyepiece is mounted lies in a horizontal plane, and rotates about the vertical axis of the instrument so that, at all altitudes of the balloon, the observer is always looking in a horizontal direction. As the balloon ascent may continue for half an hour, such an arrangement eliminates the discomfort that would otherwise ensue with a straight telescope tube when the observed angular altitudes were considerable. The telescope is set at infinity focus, for after the first half-minute the distance of the balloon from the observer is such that a fixed focus instrument is practicable. If only one theodolite is employed, the path of the balloon can only be determined when its rate of ascent is known; but if two theodolites are employed, preferably separated by a base line of considerable length, the available readings suffice to fix the position of the balloon in space at any observation, and hence to lay down its path.",,,"[{'name': 'Watts & Son', 'role': 'Made by'}, {'name': 'The Meteorological Office', 'role': 'Lent by'}]",,,,,"This instrument is specially designed for measuring the azimuth and altitude of a pilot balloon at frequent intervals during the ascent. It differs considerably from the surveying theodolite, although constructed on the same general principle. The telescope tube is in two parts, which are at right angles to one another, a prism being placed at the right angle to deflect the rays of light from the object-glass towards the eyepiece. The tube in which the eyepiece is mounted lies in a horizontal plane, and rotates about the vertical axis of the instrument so that, at all altitudes of the balloon, the observer is always looking in a horizontal direction. As the balloon ascent may continue for half an hour, such an arrangement eliminates the discomfort that would otherwise ensue with a straight telescope tube when the observed angular altitudes were considerable. The telescope is set at infinity focus, for after the first half-minute the distance of the balloon from the observer is such that a fixed focus instrument is practicable. If only one theodolite is employed, the path of the balloon can only be determined when its rate of ascent is known; but if two theodolites are employed, preferably separated by a base line of considerable length, the available readings suffice to fix the position of the balloon in space at any observation, and hence to lay down its path.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
234,,1920-720,Whole,N/A,ASSMANN'S BALLOON THERMOSCOPE,loaned,ASSMANN'S BALLOON THERMOSCOPE,"This instrument is designed for obtaining temperatures from a pilot balloon ascent when it is not expected to recover the balloon. The instrument consists of a Bourdon thermometer tube, fitted with a lever, which at different temperatures makes a contact with a series of studs. Each of these studs is electrically connected to a firework suspended below the balloon, so that the corresponding firework can thus be exploded when the balloon reaches a layer of the atmosphere at some definite temperature. The balloon is observed with theodolites, and the height is determined trigonometrically each time a firework is seen to explode.",,,"[{'name': 'Capt. C. J. P. Cave', 'role': 'lender'}]",,,"['Bourdon thermometer tube', 'firework']",,This instrument is designed for obtaining temperatures from a pilot balloon ascent when it is not expected to recover the balloon. The height is determined trigonometrically each time a firework is seen to explode.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
235,,1920-719,Whole,N/A,,loaned,AIR-COLLECTING APPARATUS,"This instrument was designed by Teisserenc de Bort for collecting a sample of air at some definite height during the ascent of an unmanned balloon. The instrument consists essentially of a Bourdon barometer tube, to which is connected a lever which makes contact with a metal stud when the balloon has ascended to a certain height. A small weight is released electrically and drops on to the finely drawn-out end of a sealed and exhausted glass tube, into which air is thus admitted. As the balloon ascends further, the barometer lever makes contact with another stud, and this causes a current to pass round a coil of platinum wire which is wound round the neck of the glass tube. The heat thus generated enables the neck of the tube to be sealed, enclosing a sample of air.",,,"[{'name': 'Teisserenc de Bort', 'role': 'designer'}, {'name': 'Capt. C. J. P. Cave', 'role': 'lender'}]",,,"['glass', 'platinum wire']",,This instrument was designed by Teisserenc de Bort for collecting a sample of air at some definite height during the ascent of an unmanned balloon.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
236,,1919-510,Whole,N/A,BALLOON FILLER,loaned,BALLOON FILLER,"This apparatus is designed for use during inflation of the pilot balloon with hydrogen. It is connected to the balloon, and hydrogen is allowed to enter. A series of graduated weights are provided, by means of which the ""free lift"" of the balloon, or the weight which it will just support when floating, can be determined.",,,"[{'name': 'The Meteorological Office', 'role': 'lender'}]",,,['hydrogen'],,"This apparatus is designed for use during inflation of the pilot balloon with hydrogen. It is connected to the balloon, and hydrogen is allowed to enter. A series of graduated weights are provided, by means of which the ""free lift"" of the balloon, or the weight which it will just support when floating, can be determined.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
