RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
170,,1924-501,Whole,N/A,MARZI MICROPHONE,loaned,MARZI MICROPHONE,"In the early days of radio-telephony, modulation was usually carried out by inserting a microphone directly in the antenna circuit. Since the microphones used in line telephony were only capable of handling a few watts without overheating, many attempts were made to provide others which could deal with heavy currents.
One such specially designed microphone is here exhibited, and was used by Capt. H. J. Round for radio-telephony experiments in 1910.
The problem of handling these large antenna currents was finally met, first by the magnetic amplifier of E. F. W. Alexanderson, and later by the introduction of thermionic methods of control, in which the microphone influences the antenna output through the medium of a chain of amplifying triodes.",,,"[{'name': ""Marconi's Wireless Telegraph Company"", 'role': 'lender'}, {'name': 'Capt. H. J. Round', 'role': 'user'}, {'name': 'E. F. W. Alexanderson', 'role': 'inventor'}]",,c. 1910,,,"In the early days of radio-telephony, modulation was usually carried out by inserting a microphone directly in the antenna circuit. Since the microphones used in line telephony were only capable of handling a few watts without overheating, many attempts were made to provide others which could deal with heavy currents. The problem of handling these large antenna currents was finally met, first by the magnetic amplifier of E. F. W. Alexanderson, and later by the introduction of thermionic methods of control, in which the microphone influences the antenna output through the medium of a chain of amplifying triodes.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['radio-telephony']}"
171,,"1924-170, S.M. 2176",Whole,N/A,EARLY RADIO-TELEPHONE ARC TRANSMITTER,loaned,EARLY RADIO-TELEPHONE ARC TRANSMITTER,"Plate II. Lent by Marconi's Wireless Telegraph Company. 1910 Although the value of the discovery made by V. Poulsen in 1902, that the Duddell musical arc could be so modified as to make it suitable for wireless transmission, was immediately recognised, it was not until 1905 that the first experimental transmission were made. Some years later Dr. Lee de Forest applied the Poulsen principle to the construction of a number of small radio-telephone installations which were used in the United States Navy. The early design here shown was evolved by Capt. H. J. Round for the Marconi Company in 1910. The usual arrangements for burning the arc in an atmosphere of hydrocarbons will be noticed, together with the provision of clockwork as a means of rotating the anode, thereby improving the steadiness of burning.",,,"[{'name': 'V. Poulsen', 'role': 'discoverer'}, {'name': 'Duddell', 'role': 'associated with discovery'}, {'name': 'Dr. Lee de Forest', 'role': 'applied principle'}, {'name': 'Capt. H. J. Round', 'role': 'evolved design'}, {'name': ""Marconi's Wireless Telegraph Company"", 'role': 'lender'}, {'name': 'Marconi Company', 'role': 'associated with design'}]",['United States'],1910,['hydrocarbons'],,"Although the value of the discovery made by V. Poulsen in 1902, that the Duddell musical arc could be so modified as to make it suitable for wireless transmission, was immediately recognised, it was not until 1905 that the first experimental transmission were made. Some years later Dr. Lee de Forest applied the Poulsen principle to the construction of a number of small radio-telephone installations which were used in the United States Navy. The early design here shown was evolved by Capt. H. J. Round for the Marconi Company in 1910. The usual arrangements for burning the arc in an atmosphere of hydrocarbons will be noticed, together with the provision of clockwork as a means of rotating the anode, thereby improving the steadiness of burning.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Capt.']}"
172,1914–18,1924-21,Whole,N/A,RADIO-TELEPHONE SET,donated,RADIO-TELEPHONE SET,"This is a combined transmitter and receiver for radio-telephony. It is of early date, having been designed by the French Telegraph Administration during the War of 1914–18. The set is designed to work with triodes of the original French pattern, three of these being used in parallel for transmission and three others in cascade for reception. The transmitting voltage was 300.",,,"[{'name': 'The War Office', 'role': 'presenter'}, {'name': 'French Telegraph Administration', 'role': 'designer'}]",['France'],1914–18,,,This is a combined transmitter and receiver for radio-telephony. It is of early date.,,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['triodes']}"
173,,1924-175,Whole,N/A,,loaned,FIELD WIRELESS TELEPHONE SET,"This interesting set, which was intended for trench warfare use, but which was never issued in quantity, was designed by Capt. L. B. Turner for the unusually low wave-length of 50 metres. It consists of two units. One of these, the upper ""unit,"" contains the transmitting and receiving triodes and their appropriate oscillatory circuits, and when in use is situated close to the antenna. The ""lower unit"" contains the necessary control apparatus and can be placed anywhere within reasonable distance of these, being connected to the upper unit by a multicore rubber cable. The high-tension current for transmission is derived from the hand generator or from a battery of dry cells. The transmitter, which is of the choke-control type, has a fixed tuned anode circuit with an aperiodic grid coil. Coupled to these circuits, which are used for reception as well as for transmission, is the antenna circuit which is tuned by means of a semi-adjustable condenser. On account of the low wave-length, and of certain peculiarly troublesome interaction effects which were encountered, the designer found it necessary to insert a coupling condenser of one micro-microfarad capacity between the antenna and closed circuits. The amplifier-detector comprises three stages of transformer-coupled high-frequency amplification, a detector triode utilising simple anode rectification, and two stages of low-frequency amplification. The anode potentials of all six triodes, and the grid potentials of the second and third stages, are finely adjust-able by means of potentiometers. The standard antenna equipment con-sisted of a single 40-ft. wire suspended between two 4-ft. masts, and following the usual practice, the “ earth ” connection was made to a 4-ft. mat of copper gauze laid on the ground. With such a low antenna and so short a wave-length, the screening effect of obstacles was naturally serious, but the range between a pair of these stations was seldom less than two miles, while in the open country six miles was by no means unusual.",,,"[{'name': 'L. B. Turner', 'role': 'designer'}]",,1919,rubber; copper gauze,50 metres; one micro-microfarad; 40-ft.; 4-ft.; 4-ft.,"intended for trench warfare use, but which was never issued in quantity",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
174,,"Inv. 1923-605, S.M. 2162",Whole,N/A,BROADCASTING MICROPHONE,loaned,BROADCASTING MICROPHONE,"Made and lent by The Western Electric Company. This microphone is used for broadcasting, and in conjunction with special amplifiers and loud-speaking telephone apparatus to enable a speaker without raising his voice to address large public gatherings. By making use of trunk telephone lines, several such gatherings in different towns have been simul-taneously addressed by the same person.
In the case of the Public Address System developed by the Western Electric Company, the apparatus employed comprises a microphone—such as the one exhibited, to pick up the sound of the speaker's voice—a vacuum-tube amplifying arrangement, and one or more loud-speaking telephones to distribute the amplified speech-sounds. Each portion is designed so as to be as nearly distor-tionless as possible over the range of frequencies which constitute speech.
The microphone, is of a type known as the “ push-pull ” type, having two variable resistance elements, one on each side of the diaphragm. The latter is an air-damped steel disc, tensioned so as to have a natural frequency of about 8,000 periods per second. Owing to this high natural frequency and to the fact that it is damped, it responds uniformly to all the frequencies (200–4,000) which occur in normal speech. The two carbon buttons have each a resistance of 100 ohms and are connected in series, the electrical path being from the rear carbon electrode in each case through the carbon granules to a gold-plated area on the diaphragm itself. This double-button construction almost completely eliminates the distortion caused by the non-linear nature of the pressure-resistance characteristics of granular carbon. The microphone is suspended by springs to avoid vibration, and can pick up speech from a distance of five or six feet. On account of its special construction, however, its sensitivity is only about 1/1,000th that of the ordinary telephone transmitter, and this necessitates additional amplification. No horn is fitted to the microphone, as this would introduce resonance and consequent lack of uniformity of behaviour to all frequencies.
The complete system (of which the microphone is only a representative portion) has given remarkable results. On November 11th, 1921, speeches made at Arlington, Virginia, were heard by 100,000 persons there and simultaneously by 35,000 in New York and by 20,000 in San Francisco, telephone trunk lines being used in conjunction with the system.",,,"[{'name': 'The Western Electric Company', 'role': 'maker'}, {'name': 'The Western Electric Company', 'role': 'lent by'}]",[],,"['steel', 'carbon', 'gold-plated']","['8,000 periods per second', '200–4,000', '100 ohms', 'five or six feet', '1/1,000th']","['This microphone is used for broadcasting, and in conjunction with special amplifiers and loud-speaking telephone apparatus to enable a speaker without raising his voice to address large public gatherings.', 'By making use of trunk telephone lines, several such gatherings in different towns have been simul-taneously addressed by the same person.', ""In the case of the Public Address System developed by the Western Electric Company, the apparatus employed comprises a microphone—such as the one exhibited, to pick up the sound of the speaker's voice—a vacuum-tube amplifying arrangement, and one or more loud-speaking telephones to distribute the amplified speech-sounds."", 'Each portion is designed so as to be as nearly distor-tionless as possible over the range of frequencies which constitute speech.', 'The latter is an air-damped steel disc, tensioned so as to have a natural frequency of about 8,000 periods per second.', 'Owing to this high natural frequency and to the fact that it is damped, it responds uniformly to all the frequencies (200–4,000) which occur in normal speech.', 'This double-button construction almost completely eliminates the distortion caused by the non-linear nature of the pressure-resistance characteristics of granular carbon.', 'The microphone is suspended by springs to avoid vibration, and can pick up speech from a distance of five or six feet.', 'On account of its special construction, however, its sensitivity is only about 1/1,000th that of the ordinary telephone transmitter, and this necessitates additional amplification.', 'No horn is fitted to the microphone, as this would introduce resonance and consequent lack of uniformity of behaviour to all frequencies.', 'The complete system (of which the microphone is only a representative portion) has given remarkable results.', 'On November 11th, 1921, speeches made at Arlington, Virginia, were heard by 100,000 persons there and simultaneously by 35,000 in New York and by 20,000 in San Francisco, telephone trunk lines being used in conjunction with the system.']",[],1923,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
175,,"1924-508, 509",Whole,2,EXPERIMENTAL BROADCASTING MICROPHONES,donated,"Lent by The British Broadcasting Co. The distortion caused by the familiar “ multiple-contact ” microphone used in commercial telephone systems renders this microphone unsuitable, without serious modification, for the wireless transmission of music.","In seeking to develop a type of microphone which should be as free from distortion as possible, the British Broadcasting Company took as their starting point the original form designed by Graham Bell in 1876. (See Telephony Section.)
In this instrument the vibrations of a circular diaphragm cause variations in the number of lines of force which thread a coil of wire wound over a magnet, so that alternating currents are set up in the coil, corresponding to the pitch, amplitude, and timbre of the sound.
Two examples of these experimental microphones are shown; they were used in the first London Broadcasting Studio in the early part of 1923, after the carbon microphone had been discarded.
Two or three of these Bell telephone microphones, having diaphragms of different thicknesses, and therefore different natural periods, were used in con-junction with one another in order to avoid distortion. It will also be noted that arrangements were provided for damping the diaphragms mechanically by means of adjustable rubber feet. The subsequent development of broadcasting microphones of this type is described adjacently. (See No. 175.)",,,"[{'name': 'Graham Bell', 'role': 'designer'}]",,1876,wire,,"The distortion caused by the familiar “ multiple-contact ” microphone used in commercial telephone systems renders this microphone unsuitable, without serious modification, for the wireless transmission of music. In seeking to develop a type of microphone which should be as free from distortion as possible, the British Broadcasting Company took as their starting point the original form designed by Graham Bell in 1876. In this instrument the vibrations of a circular diaphragm cause variations in the number of lines of force which thread a coil of wire wound over a magnet, so that alternating currents are set up in the coil, corresponding to the pitch, amplitude, and timbre of the sound. Two examples of these experimental microphones are shown; they were used in the first London Broadcasting Studio in the early part of 1923, after the carbon microphone had been discarded. Two or three of these Bell telephone microphones, having diaphragms of different thicknesses, and therefore different natural periods, were used in con-junction with one another in order to avoid distortion. It will also be noted that arrangements were provided for damping the diaphragms mechanically by means of adjustable rubber feet. The subsequent development of broadcasting microphones of this type is described adjacently.",See Telephony Section.; See No. 175.,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['wireless transmission']}"
176,N/A,1924-540,Whole,N/A,SYKES MICROPHONE,loaned,SYKES MICROPHONE,"This is the original Sykes microphone for broadcasting. From this instrument an improved form was developed by Capt. H. J. Round, of the Marconi Company, and was standardized for use in the London and other broadcasting stations in 1923. The Sykes microphone resembles the Bell form in that electro-magnetic reactions are utilised for the production of speech currents, but differs therefrom in the following particulars :— (a) An extremely heavy magnetic field is obtained by the use of a large electro-magnet. (b) An extremely light flat spiral coil is used as the moving element. This coil is suspended in the annular air gap of the electro-magnet, and alternating currents of acoustic frequency are set up in this coil by its own to-and-fro movement caused by acoustic vibration. The whole microphone is mounted in a rubber sling to insulate it from extraneous mechanical shock.",,,"[{'name': 'Capt. H. J. Round', 'role': 'developer'}, {'name': 'Marconi’s Wireless Telegraph Company', 'role': 'lender'}, {'name': 'Marconi Company', 'role': 'associated'}]",,,rubber,,"This is the original Sykes microphone for broadcasting. From this instrument an improved form was developed by Capt. H. J. Round, of the Marconi Company, and was standardized for use in the London and other broadcasting stations in 1923. The Sykes microphone resembles the Bell form in that electro-magnetic reactions are utilised for the production of speech currents, but differs therefrom in the following particulars :— (a) An extremely heavy magnetic field is obtained by the use of a large electro-magnet. (b) An extremely light flat spiral coil is used as the moving element. This coil is suspended in the annular air gap of the electro-magnet, and alternating currents of acoustic frequency are set up in this coil by its own to-and-fro movement caused by acoustic vibration. The whole microphone is mounted in a rubber sling to insulate it from extraneous mechanical shock.",,1923,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
177,,1923-592 and 593,Whole,N/A,CRYSTAL RECEIVER,loaned,CRYSTAL RECEIVER,"The oscillatory currents which are set up in a conductor by the passage of a group of electric waves are incapable of creating an audible sound in an ordinary telephone receiver on account of the frequency, which is too high. By means of a rectifying detector applied to a resonant circuit, however, the telephone receiver may be made responsive to any modulations which are taking place in the waves. These modulations may be introduced at the transmitting station for the purpose of conveying either telephonic or telegraphic signals, and the detector may take several forms. Only two, however, are now in common use, and of these the crystal detector is the simpler, though not the more sensitive. It has been used in various forms for over 16 years, and is very suitable for the reception of wireless telephony over a range of a few miles. The present receiver has been specially designed for this purpose. The receiver consists essentially of a variometer and condenser which can be connected either in series or in parallel by means of a switch ; when attached to an aerial and an earth connection it can be tuned to wave-lengths between 300 and 600 metres. Across this circuit are joined one of two alternative silicon detectors and a pair of telephone receivers. The latter are shunted by a small condenser in order to provide a path for the high-frequency component of the current. When a sensitive point has been found on one of the crystals and the circuit has been brought into resonance with the frequency of current set up by the arriving waves, an oscillating voltage is set up across the terminals of the detector, which owing to thermo-electric and other effects offers more resistance to currents in one direction than in the other. There then flows through the telephones a resultant current whose mean value is not zero and which causes them to give out a sound corresponding to any low-frequency modulations that have been introduced at the transmitter. A diagram of the connections is placed beside the instrument.",,,"[{'name': 'The British Thomson-Houston Company', 'role': 'maker'}, {'name': 'The British Thomson-Houston Company', 'role': 'lender'}]",[],,['silicon'],['wave-lengths between 300 and 600 metres'],"The oscillatory currents which are set up in a conductor by the passage of a group of electric waves are incapable of creating an audible sound in an ordinary telephone receiver on account of the frequency, which is too high. By means of a rectifying detector applied to a resonant circuit, however, the telephone receiver may be made responsive to any modulations which are taking place in the waves. These modulations may be introduced at the transmitting station for the purpose of conveying either telephonic or telegraphic signals, and the detector may take several forms. Only two, however, are now in common use, and of these the crystal detector is the simpler, though not the more sensitive. It has been used in various forms for over 16 years, and is very suitable for the reception of wireless telephony over a range of a few miles. The present receiver has been specially designed for this purpose. The receiver consists essentially of a variometer and condenser which can be connected either in series or in parallel by means of a switch ; when attached to an aerial and an earth connection it can be tuned to wave-lengths between 300 and 600 metres. Across this circuit are joined one of two alternative silicon detectors and a pair of telephone receivers. The latter are shunted by a small condenser in order to provide a path for the high-frequency component of the current. When a sensitive point has been found on one of the crystals and the circuit has been brought into resonance with the frequency of current set up by the arriving waves, an oscillating voltage is set up across the terminals of the detector, which owing to thermo-electric and other effects offers more resistance to currents in one direction than in the other. There then flows through the telephones a resultant current whose mean value is not zero and which causes them to give out a sound corresponding to any low-frequency modulations that have been introduced at the transmitter.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['wireless telephony']}"
178,,1923-429,Whole,N/A,ARISTOPHONE,loaned,ARISTOPHONE,"This is a self-contained wireless receiver for telephony and spark signals transmitted on wave-lengths between 300 and 900 metres. Either one, two or three stages of low-frequency amplification can be obtained by inserting the telephone plug in the appropriate jack. The transformers are interwound with silk and are shrouded in iron to prevent interaction.",,,"[{'name': 'C. F. Elwell', 'role': 'lender'}]",[],,"['silk', 'iron']",[],"This is a self-contained wireless receiver for telephony and spark signals transmitted on wave-lengths between 300 and 900 metres. Either one, two or three stages of low-frequency amplification can be obtained by inserting the telephone plug in the appropriate jack.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
179,177,1923-431,Whole,N/A,TELEPHONE PLUG,loaned,TELEPHONE PLUG,Made and lent by Messrs. C. F. Elwell. Inv. 1923-431.,,,"[{'name': 'C. F. Elwell', 'role': 'maker'}, {'name': 'C. F. Elwell', 'role': 'lender'}]",,,,,,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
180,181,"Inv. 1924-498, S.M. 2177",Whole,N/A,,loaned,EXPERIMENTAL RADIO-GONIOMETER,"This is an experimental radio-goniometer used by the inventor, M. Bellini, for directive wireless transmission. The British patent for this system, which has been very widely employed, was filed by Messrs Bellini & Tosi in 1907. In this system a pair of nearly closed triangular coils are fixed at right angles, and coils capable of being inserted in their lower portions, also at right angles. A third coil, which is missing from this original model, is placed close to, and within, the other two coils just mentioned, and forms part of the closed transmitting circuit. This third coil is capable of being rotated so as to be parallel with either of the fixed coils, or else occupy some intermediate position. It is found that the maximum intensity of radiation from the pair of antennæ is greatest in the direction of the plane of the primary inducing coil. The complementary apparatus for directional reception is identical with that described above, except that receiving and not transmitting apparatus is connected to the primary coil, which in this case is called the "" search"" coil. There are two other methods of radio-telegraphic direction finding which are widely employed at the present time; one of them is described under No. 181. Inv. 1924-498, S.M. 2177.",,,"[{'name': 'M. Bellini', 'role': 'inventor'}, {'name': ""Marconi's Wireless Telegraph Company"", 'role': 'lender'}, {'name': 'Bellini & Tosi', 'role': 'patent filer'}]",,1907,,,"This is an experimental radio-goniometer used by the inventor, M. Bellini, for directive wireless transmission. The British patent for this system, which has been very widely employed, was filed by Messrs Bellini & Tosi in 1907. In this system a pair of nearly closed triangular coils are fixed at right angles, and coils capable of being inserted in their lower portions, also at right angles. A third coil, which is missing from this original model, is placed close to, and within, the other two coils just mentioned, and forms part of the closed transmitting circuit. This third coil is capable of being rotated so as to be parallel with either of the fixed coils, or else occupy some intermediate position. It is found that the maximum intensity of radiation from the pair of antennæ is greatest in the direction of the plane of the primary inducing coil. The complementary apparatus for directional reception is identical with that described above, except that receiving and not transmitting apparatus is connected to the primary coil, which in this case is called the "" search"" coil. There are two other methods of radio-telegraphic direction finding which are widely employed at the present time; one of them is described under No. 181. Inv. 1924-498, S.M. 2177.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['radio-goniometer']}"
181,179.,1924-499,Whole,N/A,,loaned,EARLY COMMERCIAL DIRECTION FINDER,"This direction-finding apparatus was manufactured in 1907, the year in which Messrs. Bellini & Tosi filed their British patent for the system. The apparatus embodies the principles describing their first experimental radio-goniometer.",,,"[{'name': 'Ducretet', 'role': 'maker'}, {'name': ""Marconi's Wireless Telegraph Company"", 'role': 'lender'}, {'name': 'Bellini', 'role': 'inventor'}, {'name': 'Tosi', 'role': 'inventor'}]",['Paris'],1907,,,"This direction-finding apparatus was manufactured in 1907, the year in which Messrs. Bellini & Tosi filed their British patent for the system. The apparatus embodies the principles describing their first experimental radio-goniometer.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
182,EARLY COIL DIRECTION FINDER,1923-606,Whole,N/A,,loaned,EARLY COIL DIRECTION FINDER,"Made and lent by The National Physical Laboratory. 1916. This coil, which was designed in 1916, is believed to be the first direction finder to have been taken into the air. Experiments with it were successfully carried out on aircraft in 1917 and the method was immediately adopted by the Air Ministry. Similar experiments carried out on board ship proved equally successful and form the foundation of the development of the present day direction finder. The general principle of the method of determining the direction of an incoming wireless signal by means of a rotating closed coil may be briefly described as follows:— A flat rectangular coil is suspended with its plane vertical in such a manner that it is capable of rotating about a vertical axis. The coil is connected to a tuning condenser to form a closed oscillatory circuit, and leads from the condenser are taken to the usual form of detecting receiver. When the circuit is tuned to the frequency of the incoming electro-magnetic waves, an oscillatory current is induced of sufficient strength under favourable circumstances to give audible signals in the telephone receiver. The magnitude of this current is dependent upon the angle between the axis of the coil and the direction of the transmitting station. A simple consideration of the magnetic field associated with the incoming waves shows that when the axis of the coil points towards the transmitting station, the intensity of the received waves is a minimum. By rotating the coil, therefore, the minimum position, and hence the direction of the arriving waves can be determined. There is with the type of frame under consideration an ambiguity of 180°, since no indication is given as to whether the bearing of the transmitting station is (x) or (x + 180°), but this ambiguity is removed where direction-finding stations work in pairs on the ground. Inv. 1923-606.",,,"[{'name': 'The National Physical Laboratory', 'role': 'lender'}]",[],['1916'],"['coil', 'condenser', 'telephone receiver']",['180°'],"['This coil, which was designed in 1916, is believed to be the first direction finder to have been taken into the air.', 'Experiments with it were successfully carried out on aircraft in 1917 and the method was immediately adopted by the Air Ministry.', 'Similar experiments carried out on board ship proved equally successful and form the foundation of the development of the present day direction finder.', 'The general principle of the method of determining the direction of an incoming wireless signal by means of a rotating closed coil may be briefly described as follows:— A flat rectangular coil is suspended with its plane vertical in such a manner that it is capable of rotating about a vertical axis.', 'The coil is connected to a tuning condenser to form a closed oscillatory circuit, and leads from the condenser are taken to the usual form of detecting receiver.', 'When the circuit is tuned to the frequency of the incoming electro-magnetic waves, an oscillatory current is induced of sufficient strength under favourable circumstances to give audible signals in the telephone receiver.', 'The magnitude of this current is dependent upon the angle between the axis of the coil and the direction of the transmitting station.', 'A simple consideration of the magnetic field associated with the incoming waves shows that when the axis of the coil points towards the transmitting station, the intensity of the received waves is a minimum.', 'By rotating the coil, therefore, the minimum position, and hence the direction of the arriving waves can be determined.', 'There is with the type of frame under consideration an ambiguity of 180°, since no indication is given as to whether the bearing of the transmitting station is (x) or (x + 180°), but this ambiguity is removed where direction-finding stations work in pairs on the ground.']",[],,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
183,S,1924-526,Whole,N/A,,donated,TUBE RECTIFIER,"This alternating current rectifier operates by gaseous conduction in helium between cold electrodes. There is no filament, and the tube is capable of handling 100 m.A. at 1,000 volts, with a working life of 3,000 hours and upwards. The tube in the form here shown was developed by the American Radio & Research Corporation in the spring of 1923. The cathode, which consists of a hollow carbon cup, is held in position by means of a spring clip. The anode, formed of a small carbon button, is placed opposite a hole in the cathode. By means of shields all paths between anode and cathode, except that through the hole, are made shorter than the mean free path of ions at the gas pressure employed, so that conduction along these paths is not possible. Considering the behaviour of the tube when an alternating potential is applied, during the half cycles when the hollow electrode is negative the tube conducts, and the space between the electrodes becomes filled with a cloud of positive ions and electrons. Positive ions dropping from the cloud on to the inner surface of the hollow cathode liberate electrons. These proceed towards the anode and on their way ionize neutral gas molecules to form new positive ions, so that the discharge is maintained. The original electrons and those formed by ionization nearly all pass out sooner or later through the hole in the cathode, and thus reach the anode, which is solid. They do this rapidly and easily owing to their mobility, which allows them to speed up more quickly than the heavy positive ions, so conduction in this direction occurs with facility. For the reverse direction the solid electrode is the cathode, and positive ions under this condition will wander out from the hollow space through the holes and impinge on the solid electrode. Progress is slow, for they are large and heavy, and the gradient of the field up inside the cloud is weak, consequently conduction is very small in this reverse direction. Thus the tube acts as a rectifier.",,,"[{'name': 'The American Radio and Research Corporation', 'role': 'made'}, {'name': 'Sanders Brothers', 'role': 'presented'}]",,1923,helium; carbon,"100 m.A.; 1,000 volts; 3,000 hours","This alternating current rectifier operates by gaseous conduction in helium between cold electrodes. There is no filament, and the tube is capable of handling 100 m.A. at 1,000 volts, with a working life of 3,000 hours and upwards. The tube in the form here shown was developed by the American Radio & Research Corporation in the spring of 1923. The cathode, which consists of a hollow carbon cup, is held in position by means of a spring clip. The anode, formed of a small carbon button, is placed opposite a hole in the cathode. By means of shields all paths between anode and cathode, except that through the hole, are made shorter than the mean free path of ions at the gas pressure employed, so that conduction along these paths is not possible. Considering the behaviour of the tube when an alternating potential is applied, during the half cycles when the hollow electrode is negative the tube conducts, and the space between the electrodes becomes filled with a cloud of positive ions and electrons. Positive ions dropping from the cloud on to the inner surface of the hollow cathode liberate electrons. These proceed towards the anode and on their way ionize neutral gas molecules to form new positive ions, so that the discharge is maintained. The original electrons and those formed by ionization nearly all pass out sooner or later through the hole in the cathode, and thus reach the anode, which is solid. They do this rapidly and easily owing to their mobility, which allows them to speed up more quickly than the heavy positive ions, so conduction in this direction occurs with facility. For the reverse direction the solid electrode is the cathode, and positive ions under this condition will wander out from the hollow space through the holes and impinge on the solid electrode. Progress is slow, for they are large and heavy, and the gradient of the field up inside the cloud is weak, consequently conduction is very small in this reverse direction. Thus the tube acts as a rectifier. For a fuller description of this most interesting device see “Journal of the American Institution of Electrical Engineers,” Vol. 41, 1922.","Journal of the American Institution of Electrical Engineers, Vol. 41, 1922",,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
184,ADJUSTABLE DISC CONDENSERS,1913-216,Whole,N/A,,donated,ADJUSTABLE DISC CONDENSERS,"The need for continuously variable condensers for tuning purposes was early experienced by wireless engineers. The type here shown is still in common use, and is particularly suitable for cases where a compact condenser of large capacity is required for receiving purposes. It has two sets of semicircular movable plates on one shaft, and corresponding to these, two sets of fixed plates. Thin ebonite sheets are interposed between these plates as the dielectric, and by oppositely connecting sets of fixed and moving plates the capacity is variable from a low value to about 11,000 micro-microfarads.",,,"[{'name': 'Marconi’s Wireless Telegraph Company', 'role': 'maker'}, {'name': 'H.M. Postmaster-General', 'role': 'donor'}]",,,ebonite,"11,000 micro-microfarads","The need for continuously variable condensers for tuning purposes was early experienced by wireless engineers. The type here shown is still in common use, and is particularly suitable for cases where a compact condenser of large capacity is required for receiving purposes.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['micro-microfarads']}"
185,,1923-425,Whole,N/A,,,VARIABLE CONDENSER,"This is an air condenser having a maximum capacity of 1,000 micro-micro-farads. Connection is made to the moving plates through a flexible phosphor-bronze strip. The capacity of an air condenser is proportional to the number of pairs of opposing plates and to the reciprocal of the distance between them. In order to obtain a compact condenser, therefore, it is necessary to preserve the minimum clearance between the plates, and this in turn necessitates accurate construction.",,,"[{'name': 'The Dubilier Condenser Company', 'role': 'maker'}]",[],,['phosphor-bronze'],[],"The capacity of an air condenser is proportional to the number of pairs of opposing plates and to the reciprocal of the distance between them. In order to obtain a compact condenser, therefore, it is necessary to preserve the minimum clearance between the plates, and this in turn necessitates accurate construction.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['micro-micro-farads']}"
186,1923-390,,Whole,N/A,MICA CONDENSER,,MICA CONDENSER,"This is a 10,000-volt, 10-ampere condenser of 0.00055 microfarads capacity. The impregnating wax has been removed to show the construction. It will be seen that the non-earthy terminal of the condenser is connected to the mid-point of the plates, so placing the two halves in parallel. Each half is composed of a number of sections separated by mica sheets, and each section contains between 40 and 50 tinfoil plates.",,,"[{'name': 'The Dubilier Condenser Company', 'role': 'maker'}, {'name': 'The Dubilier Condenser Company', 'role': 'presented by'}]",[],,mica;wax;tinfoil,"10,000-volt;10-ampere;0.00055 microfarads",,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
187,1923-389,,Whole,N/A,MICA CONDENSER,,MICA CONDENSER,"The Dubilier Condenser Company. This is a 500-volt, 50-ampere condenser of one microfarad capacity for high-frequency circuits.",,,"[{'name': 'The Dubilier Condenser Company', 'role': 'maker'}]",,,['mica'],"['500-volt', '50-ampere', 'one microfarad capacity']",for high-frequency circuits,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
188,,1923-386-387 and 388,Whole,N/A,MICA CONDENSERS,,MICA CONDENSERS,"Several patterns of small fixed condensers are shown. They are designed for small-power high-frequency circuits, and consist each of two sets of tinfoil sheets interleaved with mica dielectric. Three condensers have been taken apart to show the construction.",,,"[{'name': 'The Dubilier Condenser Company', 'role': 'maker'}]",[],,tinfoil;mica,,They are designed for small-power high-frequency circuits.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
189,1923-391,,Whole,N/A,MICA CONDENSER,,MICA CONDENSER,"The Dubilier Condenser Company. This is a 0.5-mfd. condenser for pressures up to 6,000 volts. It is used as a smoothing condenser to obtain approximately steady voltage supply from alternating current systems.",,,"[{'name': 'Dubilier Condenser Company', 'role': 'maker'}]",,,mica,0.5-mfd.,Used as a smoothing condenser to obtain approximately steady voltage supply from alternating current systems.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
