RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
422,409,"1899-99, S.M. 1,056",Whole,N/A,VACUUM GAUGE,,Vacuum Gauge,"This gauge, for indicating the degree of exhaustion of the condenser, was fitted to the same engine as the pressure gauge No. 409. Connection with the condenser being made by a considerable length of copper pipe. From this pipe a wrought-iron extension piece, 0.375 in. external diameter, passed up through a small reservoir to the top of the closed end of a vertical barometer tube. The reservoir was open to the atmosphere, and was filled with mercury, so that the pressure within the condenser fell the mercury was forced up the barometer tube by the atmospheric pressure. The whole instrument is constructed within an iron casting mounted on wood; near the upper end of the exposed portion of the tube is a graduated scale for reading the difference between the pressure of the atmosphere and that within the condenser; this is given in inches of mercury, the graduations being so reduced that the reservoir correction is allowed for.",,,"[{'name': 'Watney, Combe, Reid & Co.', 'role': 'maker'}]",[],1899,copper; wrought-iron; iron; wood; mercury,0.375 in.,for indicating the degree of exhaustion of the condenser,,1899,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
423,1918,1918-221,Whole,N/A,,,DIAPHRAGM PRESSURE GAUGE,"This is a gauge in which the pressure is measured by the deflection of a flat diaphragm, the deflection being magnified, and the pressure indicated by a column of fluid in a glass tube leading from the diaphragm chamber. It was patented by Mr. J. Webster in 1853. The instrument consists of a cast-iron chamber 3 in. diam., made in two parts, bolted together with a thin steel plate between them. Steam or other fluid is admitted to the lower part of the chamber, below the diaphragm, while the upper part communicates with a glass tube 0.2 in. diam. mounted in a brass casing, on the face of which the pressure scale is engraved. The fluid contained in the upper chamber is partly expelled when the other suitable fluid, contained in the upper chamber is partly expelled when the pressure deflects the diaphragm and rises in the tube, the motion being magnified in the ratio of the diameter of the chamber and tube. The instrument must be calibrated from a standard gauge, when using the same fluid as that for which it is to be used, as allowance has to be made for the expansion of the measuring fluid when using the gauge for steam pressures. The scale covers a range from o to 200 lb. per sq. in., and the space between the scale divisions diminishes as the pressure increases. Inv. 1918-221, S.M. 1242.",,,"[{'name': 'P. A. Newton', 'role': 'contributor'}, {'name': 'J. Webster', 'role': 'patentee'}]",[],['1853'],"['cast-iron', 'steel', 'glass', 'brass']","['3 in. diam.', '0.2 in. diam.', 'o to 200 lb. per sq. in.']","['This is a gauge in which the pressure is measured by the deflection of a flat diaphragm, the deflection being magnified, and the pressure indicated by a column of fluid in a glass tube leading from the diaphragm chamber.', 'The fluid contained in the upper chamber is partly expelled when the other suitable fluid, contained in the upper chamber is partly expelled when the pressure deflects the diaphragm and rises in the tube, the motion being magnified in the ratio of the diameter of the chamber and tube.', 'The instrument must be calibrated from a standard gauge, when using the same fluid as that for which it is to be used, as allowance has to be made for the expansion of the measuring fluid when using the gauge for steam pressures.', 'The scale covers a range from o to 200 lb. per sq. in., and the space between the scale divisions diminishes as the pressure increases.']",[],['1918'],"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
424,1859,1859-4,Part,N/A,,donated,STEAM AND VACUUM GAUGE,"This is a portion of a mercurial gauge patented in 1856 by Messrs. C. Mather and C. Millward. The range of the scale is only 4 in. in length, but the range is up to 100 lb. pressure. That this is due to the use of a long mercurial stand-pipe of much smaller diameter than that of the glass tube. Steam admitted to the top tube forces the mercury up, and then through the fine vertical stand-pipe that enters the tube at the bottom, overflows were introduced by which the gauge could be placed in communication with the condenser when required.",,,"[{'name': 'C. Mather', 'role': 'inventor'}, {'name': 'C. Millward', 'role': 'inventor'}, {'name': 'Mather & Platt', 'role': 'manufacturer'}]",[],"['1856', '1889']","['mercury', 'glass']","['4 in. in length', '100 lb. pressure']","This is a portion of a mercurial gauge patented in 1856 by Messrs. C. Mather and C. Millward. The range of the scale is only 4 in. in length, but the range is up to 100 lb. pressure. That this is due to the use of a long mercurial stand-pipe of much smaller diameter than that of the glass tube. Steam admitted to the top tube forces the mercury up, and then through the fine vertical stand-pipe that enters the tube at the bottom, overflows were introduced by which the gauge could be placed in communication with the condenser when required.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
425,1902,1902-141 & 189,Whole,N/A,PRESSURE GAUGE,,PRESSURE GAUGE,"As boiler pressures increased, the mercury gauge originally used became very inconvenient, owing to the height of the column required; hence locomotive drivers were unprovided with any means of telling the steam pressure; in a few instances a form of thermometric gauge was adopted, but the usual practice was to rely upon the indications derived from the spring-loaded safety valve. Mr. Sydney Smith, of Nottingham, was one of the earliest to produce a convenient form of mechanical pressure gauge, and this he patented in 1847, while in the same year he submitted it to George Stephenson, who at once had it tried on one of the boilers at his Tapton colliery. The gauge consisted of a diaphragm of vulcanised india-rubber held at its circumference between flanges which connected the two halves of a spherical chamber. The lower half of the chamber was in communication with the boiler, and the upper half supported a rod, so connecting it with the centre of the diaphragm that it indicated in a greatly magnified manner the amount of bulging which the pressure was occasioning. In 1854 Mr. Smith patented an improved form of this gauge, and the example shown, which was made about 1860 and was in use for 40 years, is of this later type. The diaphragm is still of vulcanised rubber, but it is loaded or reinforced by a close volute spring wound with such a camber that at the working pressure it is approximately flat. To the centre of the spring is secured a vertically guided rack gearing into a pinion on the index spindle, as shown in the attached sectional drawing.",,,"[{'name': 'Smith Bros. and Co.', 'role': 'maker'}, {'name': 'Sydney Smith', 'role': 'inventor'}, {'name': 'George Stephenson', 'role': 'user'}]",[],"['1902', '1847', '1854', 'about 1860']","['mercury', 'india-rubber', 'vulcanised india-rubber', 'rubber', 'spring']",[],"['As boiler pressures increased, the mercury gauge originally used became very inconvenient, owing to the height of the column required; hence locomotive drivers were unprovided with any means of telling the steam pressure; in a few instances a form of thermometric gauge was adopted, but the usual practice was to rely upon the indications derived from the spring-loaded safety valve.', 'Mr. Sydney Smith, of Nottingham, was one of the earliest to produce a convenient form of mechanical pressure gauge', 'The gauge consisted of a diaphragm of vulcanised india-rubber held at its circumference between flanges which connected the two halves of a spherical chamber.', 'The lower half of the chamber was in communication with the boiler, and the upper half supported a rod, so connecting it with the centre of the diaphragm that it indicated in a greatly magnified manner the amount of bulging which the pressure was occasioning.', 'the example shown, which was made about 1860 and was in use for 40 years, is of this later type.', 'The diaphragm is still of vulcanised rubber, but it is loaded or reinforced by a close volute spring wound with such a camber that at the working pressure it is approximately flat.', 'To the centre of the spring is secured a vertically guided rack gearing into a pinion on the index spindle']",[],1902,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['locomotive drivers']}"
426,1862,1862-110,Whole,N/A,PRESSURE GAUGES,,PRESSURE GAUGES,"The form of pressure gauge shown was introduced in 1849 by Mons. E. Bourdon, who discovered the action upon which it relies while attempting to remove, by the application of internal pressure, the flattening caused in a pipe by bending it into a coil. When a fluid pressure was applied the pipe slightly straightened, and by fitting the free end with a pointer, found that reliable readings of the pressure were thus obtainable. This action depends on the fact that the product of the curvatures of a surface in planes at right angles is constant, so that if one radius of curvature is diminished, as by the elliptical section becoming more nearly circular, the other radius increases. The gauge consists of a thin curved tube of elliptical section, with one end fixed in a block to which the admission pipe is attached, while the other end is free; this end is closed and connected by multiplying gear with the index. In one of the forms shown, a link from the end of the tube is connected with a short extension of the index finger, which is pivoted near the edge of the dial. In the other the link is connected with a pivoted lever having a toothed sector that gears with a pinion on the axis of the index, which is mounted centrally so that the scale may extend round the whole circumference of the dial.",,,"[{'name': 'J. Dewrance and Co.', 'role': 'maker'}, {'name': 'E. Bourdon', 'role': 'inventor'}]",,1849,,,"The form of pressure gauge shown was introduced in 1849 by Mons. E. Bourdon, who discovered the action upon which it relies while attempting to remove, by the application of internal pressure, the flattening caused in a pipe by bending it into a coil. When a fluid pressure was applied the pipe slightly straightened, and by fitting the free end with a pointer, found that reliable readings of the pressure were thus obtainable. This action depends on the fact that the product of the curvatures of a surface in planes at right angles is constant, so that if one radius of curvature is diminished, as by the elliptical section becoming more nearly circular, the other radius increases.",,1862,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Mons.']}"
427,,1862-111,Whole,N/A,,,Vidi aneroid barometer,"Two curved levers pressing against the discs communicate motion to the index by means of a rack and pinion, the bulging of both discs being utilised. The action resembles that of the aneroid barometer, which is stated to have been first constructed by Vidi in 1847.",,,"[{'name': 'Vidi', 'role': 'inventor'}]",[],['1847'],[],[],['The action resembles that of the aneroid barometer.'],[],,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
428,,1862-112,Whole,N/A,,donated,STEAM AND WATER GAUGE,"In this gauge, patented by Mr. A. Chadburn in 1856, the pressure to be determined is measured by the amount of bulging it causes in a flexible disc of sheet metal, secured round its edge to a circular box into which the fluid is admitted. The slight movement obtained is multiplied by levers that transmit it to the index.",,,"[{'name': 'Chadburn Bros.', 'role': 'contributor'}, {'name': 'A. Chadburn', 'role': 'patentee'}]",,1856,['sheet metal'],[],"The pressure to be determined is measured by the amount of bulging it causes in a flexible disc of sheet metal, secured round its edge to a circular box into which the fluid is admitted. The slight movement obtained is multiplied by levers that transmit it to the index.",,1862,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
429,,1887-112,Whole,N/A,PRESSURE GAUGE,loaned,PRESSURE GAUGE,"This modification of the Bourdon gauge was patented by Mr. G. Salter in 1879. The free end of the flattened pressure tube is provided with a pin, which fits in a radial slot very near to the centre of the index, so that the slight movement of this pin is directly magnified by the long index arm.",,,"[{'name': 'G. Salter & Co.', 'role': 'lender'}, {'name': 'G. Salter', 'role': 'patentee'}]",,1879,,,"This modification of the Bourdon gauge was patented by Mr. G. Salter in 1879. The free end of the flattened pressure tube is provided with a pin, which fits in a radial slot very near to the centre of the index, so that the slight movement of this pin is directly magnified by the long index arm.",,1887,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
430,,1921-725,Whole,N/A,,donated,STEAM PRESSURE GAUGE,"This is a modern steam pressure gauge of the Bourdon type. The Bourdon tube is of bronze, of elliptical cross-section bent into a circular shape, and the movement of the free end is communicated to the pointer as usual by toothed quadrant and pinion. The whole of the working parts of the gauge are, for greater accuracy, built up on the central boss and are independent of the case. The gauge is suitable for pressures up to 300 lb. per sq. in.",,,"[{'name': 'The Budenberg Gauge Co., Ltd.', 'role': 'presenter'}]",,1921,bronze,300 lb. per sq. in.,"This is a modern steam pressure gauge of the Bourdon type. The Bourdon tube is of bronze, of elliptical cross-section bent into a circular shape, and the movement of the free end is communicated to the pointer as usual by toothed quadrant and pinion. The whole of the working parts of the gauge are, for greater accuracy, built up on the central boss and are independent of the case.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
431,,1921-724,Whole,N/A,STEAM PRESSURE GAUGE,donated,STEAM PRESSURE GAUGE,"This is a modern gauge of the diaphragm type. The diaphragm is of thin steel held between flanges and is corrugated to increase its sensitiveness. The upward movement of the diaphragm due to the steam pressure is transmitted to the index spindle by means of a connecting link attached to a toothed segment gearing with the central pinion, an extension of which carries the pointer on the dial. A copper hair-spring, attached to the pinion at one end and to the frame at the other, serves to take up backlash between the teeth of the quadrant and pinion. The gauge is graduated for pressures up to 200 lb. per sq. in.",,,"[{'name': 'The Budenberg Gauge Co., Ltd.', 'role': 'presenter'}]",,1921,steel; copper,200 lb. per sq. in.,"This is a modern gauge of the diaphragm type. The diaphragm is corrugated to increase its sensitiveness. The upward movement of the diaphragm due to the steam pressure is transmitted to the index spindle by means of a connecting link attached to a toothed segment gearing with the central pinion, an extension of which carries the pointer on the dial. A copper hair-spring, attached to the pinion at one end and to the frame at the other, serves to take up backlash between the teeth of the quadrant and pinion.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
432,414,1921-726,Whole,N/A,PRESSURE AND VACUUM GAUGE,donated,PRESSURE AND VACUUM GAUGE,"This is a compound gauge on the Bourdon principle (see No. 414) for indicating both pressure and vacuum. When steam under pressure is admitted to the Bourdon tube it tends to uncoil, the free end moving outwards or away from the boss; if, however, the pressure of the steam is below the atmosphere, the free end of the tube moves inwards. The tube is connected to the pointer by the usual toothed quadrant and pinion. A hard copper hair-spring is provided to eliminate backlash. The gauge is graduated from atmospheric pressure in lb. per sq. in., and below atmosphere in inches of mercury to 30 in. vacuum.",,,"[{'name': 'The Budenberg Gauge Co., Ltd.', 'role': 'presenter'}]",,1921,copper,30 in. vacuum,"This is a compound gauge on the Bourdon principle for indicating both pressure and vacuum. When steam under pressure is admitted to the Bourdon tube it tends to uncoil, the free end moving outwards or away from the boss; if, however, the pressure of the steam is below the atmosphere, the free end of the tube moves inwards. The tube is connected to the pointer by the usual toothed quadrant and pinion. A hard copper hair-spring is provided to eliminate backlash. The gauge is graduated from atmospheric pressure in lb. per sq. in., and below atmosphere in inches of mercury.",,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
433,,1921-727,Whole,N/A,,donated,PRESSURE GAUGE,"This is the Bourdon type, and as it is intended for high pressures steel is used for the tube. It reads to 1,500 lb. per sq. in.",,,"[{'name': 'The Budenberg Gauge Co., Ltd.', 'role': 'presenter'}]",,,steel,"1,500 lb. per sq. in.","This is the Bourdon type, and as it is intended for high pressures steel is used for the tube.",,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
434,1921,1921-728,Whole,N/A,LOW PRESSURE GAUGE,donated,LOW PRESSURE GAUGE,"This gauge is for use in testing minute variations in air or gas pressure. It is constructed on the principle of the aneroid barometer, and consists of two corrugated diaphragms soldered together at the edges. The back diaphragm is fixed at its centre to the frame of the mechanism, whereas the front diaphragm is free to move, the capsule expanding or contracting in response to pressure variations. The index pointer is operated by means of a vertical shaft, mounted between centres, which carries two small levers, one of which engages with the centre of the moving diaphragm, while the lower lever enters a slot in the arm of the toothed quadrant, the latter moving the pinion and spindle to which the pointer is attached. The instrument is furnished with an extended scale, graduated up to 1 in. water column, with subdivisions in hundredths of an inch.",,,"[{'name': 'The Budenberg Gauge Co., Ltd.', 'role': 'presenter'}]",,,metal,1 in. water column,"This gauge is for use in testing minute variations in air or gas pressure. It is constructed on the principle of the aneroid barometer, and consists of two corrugated diaphragms soldered together at the edges. The back diaphragm is fixed at its centre to the frame of the mechanism, whereas the front diaphragm is free to move, the capsule expanding or contracting in response to pressure variations. The index pointer is operated by means of a vertical shaft, mounted between centres, which carries two small levers, one of which engages with the centre of the moving diaphragm, while the lower lever enters a slot in the arm of the toothed quadrant, the latter moving the pinion and spindle to which the pointer is attached. The instrument is furnished with an extended scale, graduated up to 1 in. water column, with subdivisions in hundredths of an inch.",,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
435,,1894-152,Whole,N/A,,loaned,BOURDON GAUGE TUBES,"These specimens illustrate the method of manufacture of two types of Bourdon tube; one is the ordinary tube for steam gauges, and the other the tube of hydraulic gauges for very high pressure. For the steam gauge the tube is made from sheet metal with a brazed joint along what will be the inside edge of the coil. When making the joint the tube is somewhat circular, but is afterwards flattened to an elliptical section of about 0.625 in. by 0.187 in., which is then bent to the coil form. The hydraulic gauge is made from a short length of octagonal steel bar, bored up the centre, afterwards screwed at the ends, and greatly reduced externally so as to obtain sufficiently thin walls, while retaining the strength at the screwed extremities. The tube is then heated and bent to the form shown.",,,"[{'name': 'Schäffer and Budenberg', 'role': 'lender'}]",,1894,sheet metal; steel,0.625 in. by 0.187 in.,"These specimens illustrate the method of manufacture of two types of Bourdon tube; one is the ordinary tube for steam gauges, and the other the tube of hydraulic gauges for very high pressure.",,1894,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
436,321,1913-88,Whole,N/A,STEAM GAUGE TESTER,,STEAM GAUGE TESTER,"This is an instrument for boiler inspectors, etc., for use in checking the indications of ordinary dial gauges. In construction it resembles the McNaught engine indicator (see No. 321). There is a cock for screwing to the steam pipe, and to this is screwed a wood lagged cylinder with a piston 0.25 sq. in. area. External to the cylinder and attached to the piston rod is a helical spring in tension. The point of attachment of the spring which moves over a scale of 1 lb. with adjustment for zero point. An extension of the piston rod has a hook for attaching weights for directly checking the accuracy of the spring (1 lb. weight equals 4 lb. pressure). Inv. 1913-88.",,,"[{'name': 'W. McNaught & Son', 'role': 'maker'}]",[],,['wood'],"['0.25 sq. in. area', '1 lb.', '1 lb. weight', '4 lb. pressure']","This is an instrument for boiler inspectors, etc., for use in checking the indications of ordinary dial gauges.",,1913,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
437,321,1907-141,Whole,N/A,INTERMITTENT PRESSURE RECORDER,,INTERMITTENT PRESSURE RECORDER,"Designed and made by Mr. A. Rigg in 1859. Received 1907. 1859. This instrument was designed and made by Mr. A. Rigg in 1859. Its object was to record the pressure, once in every thousand revolutions, of a beam engine driving millstones for grinding white lead. The instrument is connected with the engine by the shaft projecting from the front of the box, which drove a ratchet inside, operating three discs acting as cams. The cams revolved at different speeds, and when the notches cut in them coincided, a small lever, held in contact with the cams by a spring, fell into the depression and opened a valve, putting the indicator (the McNaught indicator (see No. 321)), into communication with the engine cylinder; the steam pipe for this connection is shown at the back of the box. The variations in pressure were thus admitted, then recorded, on an endless paper band, the variations in pressure for one complete revolution of the engine. The travel of the paper band round the drum was about 0.25 in. for every thousand revolutions of the engine, and as the engine made 18 rev. per min., the intervals of recording pressure were about 55 min. A portion of a record taken with this instrument in 1859-60 is shown. The recorder was also used for testing the continuity of a water supply by taking the pressure at every thousand revolutions of a water wheel temporarily arranged to drive it. Inv. 1907-141.",,,"[{'name': 'A. Rigg', 'role': 'designer'}, {'name': 'A. Rigg', 'role': 'maker'}]",[],1859,[],['0.25 in.'],"Its object was to record the pressure, once in every thousand revolutions, of a beam engine driving millstones for grinding white lead. The instrument is connected with the engine by the shaft projecting from the front of the box, which drove a ratchet inside, operating three discs acting as cams. The cams revolved at different speeds, and when the notches cut in them coincided, a small lever, held in contact with the cams by a spring, fell into the depression and opened a valve, putting the indicator (the McNaught indicator (see No. 321)), into communication with the engine cylinder; the steam pipe for this connection is shown at the back of the box. The variations in pressure were thus admitted, then recorded, on an endless paper band, the variations in pressure for one complete revolution of the engine. The travel of the paper band round the drum was about 0.25 in. for every thousand revolutions of the engine, and as the engine made 18 rev. per min., the intervals of recording pressure were about 55 min. A portion of a record taken with this instrument in 1859-60 is shown. The recorder was also used for testing the continuity of a water supply by taking the pressure at every thousand revolutions of a water wheel temporarily arranged to drive it.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
438,1912,"Inv. 1912-87, S.M. 1245",Whole,N/A,PRESSURE RECORDER,loaned,PRESSURE RECORDER,"This apparatus, patented in 1868 by Sir W. H. Bailey and Mr. J. L. Norton, is designed to indicate the steam or other pressure, and also to make a continuous record showing any fluctuations that may occur. The recorder consists of a casing containing at the bottom an ordinary Bourdon pressure gauge, and at the top a clock. Between the two is placed a rotating cylinder around which is fitted a chart marked with time and pressure lines; the cylinder is rotated by the clock, and a vertically moving pen actuated by a rack and pinion from the gauge spindle, marks on the paper a line showing the pressure at any time. The pressure lines on the chart are uniformly spaced, but are figured to agree with the gauge readings.",,,"[{'name': 'W. H. Bailey & Co., Ltd.', 'role': 'lender'}, {'name': 'Sir W. H. Bailey', 'role': 'inventor'}, {'name': 'Mr. J. L. Norton', 'role': 'inventor'}]",,1868,,,"This apparatusis designed to indicate the steam or other pressure, and also to make a continuous record showing any fluctuations that may occur.",,1912,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
439,1874,1874-140,Whole,N/A,RECORDING PRESSURE GAUGE,,RECORDING PRESSURE GAUGE,"The feature of this gauge, patented by Mr. G. A. Everett in 1873, is that, in addition to the ordinary indication of the actual pressure, it is made to indicate the number of times a given pressure has been exceeded in the working of the apparatus to which the gauge is fixed, and also the extent to which such pressure has been exceeded. The latter object is effected by a short index or pointer, which turns about the same axis as the ordinary index, and is pushed forward by it as the pressure rises, and remains as a record of the maximum attained. The number of times that a given pressure has been exceeded is recorded by three small pointers working on one axis, driven by a system of ratchet wheels.",,,"[{'name': 'Seal Lock and Registering Pressure Gauge Co., Ltd.', 'role': 'contributor'}, {'name': 'G. A. Everett', 'role': 'patentee'}]",[],"['1873', '1874']",[],[],"['The feature of this gauge, patented by Mr. G. A. Everett in 1873, is that, in addition to the ordinary indication of the actual pressure, it is made to indicate the number of times a given pressure has been exceeded in the working of the apparatus to which the gauge is fixed, and also the extent to which such pressure has been exceeded. The latter object is effected by a short index or pointer, which turns about the same axis as the ordinary index, and is pushed forward by it as the pressure rises, and remains as a record of the maximum attained. The number of times that a given pressure has been exceeded is recorded by three small pointers working on one axis, driven by a system of ratchet wheels.']",[],1874,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
440,1921,1921-729,Whole,N/A,RECORDING PRESSURE GAUGE,,RECORDING PRESSURE GAUGE,"This instrument, of the Bourdon type, produces a continuous record of the varying pressures maintained during a period of 24 hours in a steam, hydraulic or air-compressing plant; irregularities in working can thus be detected. A reservoir pen on the end of the pointer which is connected by a link to the Bourdon tube works one revolution in the 24 hours. To facilitate the removal of the chart the pen arm is jointed, and can be raised by means of a knurled adjusting screw.",,,"[{'name': 'The Budenberg Gauge Co., Ltd.', 'role': 'Presented by'}]",,,,8 in. diam.; pressures up to 120 lb. per sq. in.,"This instrument, of the Bourdon type, produces a continuous record of the varying pressures maintained during a period of 24 hours in a steam, hydraulic or air-compressing plant; irregularities in working can thus be detected.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
441,,1914-192,Whole,N/A,,,Automatic Feed Water Regulator,"If the water level rises, the float is lifted and the controlling valve is lowered by the toggle levers until it rests on its upper seat. Steam can then pass from the float chamber to the regulator cylinder so as to force down the piston and close the feed valve. When the water level falls, the controlling valve is raised on to its lower seat, steam is cut off from the regulator and its cylinder is exhausted to the atmosphere, so that the spring comes into action and re-opens the feed valve. The steam connection between the controlling valve and the regulator is fitted with a double-seated valve, which in one position permits steam to pass to the regulator, but in the other position shuts off the steam and permanently puts the regulator to atmosphere, so that the latter may be put out of action if desired. In case of puncture of the float or breakage of the mechanism, the feed valve will remain wide open, so that there will be no risk of shortness of water. It is claimed that the water level can be maintained within 0.125 in. of correct level with ordinary boilers, or within 0.25 in. with water-tube boilers. The example shown is for a 2 in. diam. feed pipe.",,,[],,,,0.125 in.;0.25 in.;2 in. diam.,"It is claimed that the water level can be maintained within 0.125 in. of correct level with ordinary boilers, or within 0.25 in. with water-tube boilers.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
442,,1909-109,Whole,N/A,FEED WATER FILTER,,FEED WATER FILTER,"This is a filter for removing grease from condenser water before feeding it back into the boiler. It has a cylindrical chamber with a removable top cover and water connections at the top and bottom. Within this is a "" cartridge "" consisting of a number of horizontal circular grids, between which are placed sheets of wire gauze and turkish towelling or flannel. The cartridge is held down on a flange by set screws passing through stuffing-boxes in the cover, and the water, entering at the bottom, passes up through the grids and leaves any grease in the towelling. The filter is arranged with a by-pass in the piping, so that it may be cut out for the purpose of substituting a clean cartridge for the dirty one. The filter is designed for a pressure of about 150 lb. per sq. in.",,,"[{'name': 'Maudslay, Sons & Field', 'role': 'maker'}]",[],,"['wire gauze', 'turkish towelling', 'flannel']",['150 lb. per sq. in.'],This is a filter for removing grease from condenser water before feeding it back into the boiler.,,1909,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['turkish towelling']}"
443,1921,1921-657,Whole,N/A,,loaned,MODEL OF OIL SEPARATOR,"The trouble brought about by the presence of grease in boiler feed water is well known, but the loss of efficiency in feed heaters, etc., owing to the deposition of oil carried forward by exhaust steam has not been so widely recognised. The mechanical separator shown is for the purpose of removing such oil. It was patented in 1902 onwards by Mr. W. J. Baker, who had been working on the subject earlier. The separator is most conveniently made, as shown, cylindrical in form, with the inlet and outlet branches arranged to suit its position. The exhaust steam carrying oil and water in suspension enters an expansion compartment, where reduction of velocity and temperature takes place, allowing the water and oil to coalesce into drops that impinge on the sides and on the surface of water, filling the lower part of the vessel 3 to 6 in. in depth. The steam passes under a deflector or baffle into the second compartment, where it impinges on vertical angles of special section staggered in rows. The oil and water so arrested trickle down these collectors by gravity and float off at the grease off-take, which is provided on the shell behind these collectors. It is claimed that the apparatus is thus self-cleansing. A drain on the bottom cover is provided for periodical blow-off purposes. A set of water-gauges is fitted to indicate the water-level. The apparatus is applicable also for other purposes, such as the extraction of tar from fuel gas. The apparatus is made in a very large number of sizes, from 1.5 in. diam. exhaust (160 lb. of steam per hour) to 40 in. diam. (150,000 lb. per hour).",,,"[{'name': 'Bakers (Leeds), Ltd.', 'role': 'lender'}, {'name': 'Mr. W. J. Baker', 'role': 'inventor'}]",[],1902 onwards,"['oil', 'water', 'grease', 'steam', 'tar', 'fuel gas']","['Scale about 1:4', '3 to 6 in.', '1.5 in. diam.', '160 lb. of steam per hour', '40 in. diam.', '150,000 lb. per hour']","['The trouble brought about by the presence of grease in boiler feed water is well known, but the loss of efficiency in feed heaters, etc., owing to the deposition of oil carried forward by exhaust steam has not been so widely recognised. The mechanical separator shown is for the purpose of removing such oil.', 'It is claimed that the apparatus is thus self-cleansing.', 'The apparatus is applicable also for other purposes, such as the extraction of tar from fuel gas.']",[],1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
444,,1921-441,Whole,N/A,,,Heater,"The apparatus is placed in the waste gases flue from a boiler or furnace. The features of the heater are the simplicity of design and the ease with which worn-out parts can be replaced; it consists of a frame built up of rolled steel, containing plain flat plates of steel about 3 mm. thick, superposed with distance pieces and coils of steel wire between each, the object of the latter being to transmit pressure uniformly along the edges of the plates and so ensure tight joints. Alternate cells thus formed are in communication with the flue gases and with the cold air respectively. While the former have a straight run the latter has a course transverse to the waste gases in the shape of the letter U, as indicated by the arrows on the model; this U-shaped course is ensured by inserting a series of diaphragms. The air is circulating usually by means of a centrifugal fan. The heated air is used for various purposes, such as the supply of boiler furnaces, heating and drying materials, etc.",,,[],[],,steel; steel wire,3 mm.,"The features of the heater are the simplicity of design and the ease with which worn-out parts can be replaced; the object of the coils of steel wire is to transmit pressure uniformly along the edges of the plates and so ensure tight joints. The heated air is used for various purposes, such as the supply of boiler furnaces, heating and drying materials, etc.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
445,1921-731,,Whole,N/A,STEEL TUBE MERCURY THERMOMETER,donated,STEEL TUBE MERCURY THERMOMETER,"This is a thermometer for taking the temperature of boiler flue gases, superheaters, etc. Its action depends on the expansion of mercury in a closed vessel. A steel cylinder, formed in the end of a tube by which it can be inserted in the boiler flue, etc., is connected through two flexible steel tubes with two Bourdon type tubes. The tubes are shaped like volute springs and their free ends are connected by linkage to a toothed quadrant; the increase of pressure due to the expansion of the mercury under heat is thus transmitted to the pointer indicating on the dial. Instruments with single tubing are liable to error when the latter exceeds 15 ft. in length, due to variations in the temperature of the tubing itself, and to obviate this double coils are used. The movement or expansion of the coils resulting from pressure variations in the flexible tubes is compensated in the mechanism. The flexible tubing may be any length up to 150 ft., so that the indicator dial may be placed in a position convenient for observation, yet well away from the source of heat. Temperatures from 100° F. to 950° F. can be recorded.",,,"[{'name': 'The Budenberg Gauge Co., Ltd.', 'role': 'donor'}]",[],1921,steel; mercury,15 ft.; 150 ft.; 100° F.; 950° F.,"This is a thermometer for taking the temperature of boiler flue gases, superheaters, etc. Its action depends on the expansion of mercury in a closed vessel. Instruments with single tubing are liable to error when the latter exceeds 15 ft. in length, due to variations in the temperature of the tubing itself, and to obviate this double coils are used. The movement or expansion of the coils resulting from pressure variations in the flexible tubes is compensated in the mechanism. The flexible tubing may be any length up to 150 ft., so that the indicator dial may be placed in a position convenient for observation, yet well away from the source of heat.",,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
