RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
188,,1909-137,Whole,N/A,,,TRANSIT THEODOLITE,"Made by Troughton & Simms. Early part of the 19th century The introduction of the transit principle into medium and small-sized theodolites in England took place in the early part of the 19th century. This exhibit is an early example of such a theodolite. Below the horizontal circle it resembles Ramsden's Y-theodolite, but the upper part has standards sufficiently high to permit the telescope to transit at either end. Both horizontal and vertical circles are 6 in. diam., divided on silver to 10′ and read by opposing verniers to 10″. The vernier plate and horizontal circle have independent axes of rotation for repeating angles, and are bevelled at the graduations to facilitate reading. Reading microscopes are provided for both circles, and also tangent clamps and slow-motion screws, as well as a similar clamp and screw connecting the vernier plate to the horizontal circle. The axis of this circle rests in a conical socket attached to the upper of two parallel levelling plates, connected by four screws and a ball and socket joint. The vernier plate carries a single spirit level, parallel to the transit axis, and a central circular compass box, with a 3½-in. stepped ring graduated in degrees. The needle, of rectangular section with its longer side vertical, is provided with a lifting lever for clamping it. The vertical circle is attached to the telescope and transit axis, and is read by horizontal verniers on a standard. This bracket carries the clamp and tangent screw. The other standard carries a spirit level perpendicular to the transit axis. The telescope, fixed in the centre of the transit axis, has a rack-focussing objective of 1⋅5-in. aperture and 10-in. focal length, a fixed diaphragm having one vertical and three equidistant horizontal wires, and a slide-focussing Ramsden eyepiece. A sensitive spirit level is mounted parallel to the axis of the telescope.",,,"[{'name': 'Troughton & Simms', 'role': 'maker'}, {'name': 'Ramsden', 'role': 'associated person'}]",['England'],Early part of the 19th century,['silver'],"['6 in. diam.', '10′', '10″', '3½-in.', '1⋅5-in.', '10-in.']","['This exhibit is an early example of such a theodolite.', 'The introduction of the transit principle into medium and small-sized theodolites in England took place in the early part of the 19th century.']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
189,,1876-1206,Whole,N/A,,donated,TRANSIT THEODOLITE,"In this instrument, made in the early part of the 19th century, the 8½-in. horizontal and the 7¼-in. vertical circles are graduated every 10′ and read by vernier to 10″. The vertical circle and telescope are rigidly joined to the transit axis and rotate with it, the verniers being fixed to one standard. The horizontal circle and vernier plate can rotate independently about the vertical axis, for repeating azimuth angles. The three footscrews for levelling the instrument are fixed to the base circle of a framed stand having a central conical socket, into which fits the hollow conical axis attached beneath the horizontal circle. The axis of the vernier plate fits within this and is kept in position by a screw and washer fitted in its lower end and abutting against the socket in the stand. The vernier plate carries three symmetrically placed vernier arms, with reading microscopes suspended above their verniers, and is provided with a sensitive spirit level, with its axis perpendicular to the transit axis. The standards supporting the transit axis project from the vernier plate, and have Y-s at their upper ends, one of which is adjustable. The axis is kept in position in these Y-s by metal straps; it is hollow, and permits the telescope to be illuminated by means of a lamp supported by a bracket fixed to one standard. The vernier bracket for reading the vertical circle carries a spirit level parallel to its two vernier arms, for setting their zeros. It has a projecting piece which fits between screws fixed to the standard, and keeps the verniers stationary when the telescope and circle rotate. The telescope has a fixed objective of 11-in. focal length and 1⋅8-in. clear aperture, and a central mirror for illuminating the axis at night. The eyepiece tube can be focussed by a rack and pinion mechanism, and carries the diaphragm, having five vertical and one horizontal threads, and the inverting, draw-focussing eye-piece, which fits in a slide permitting a slight lateral motion of the eyepiece. Clamps and tangent screws for fine motion are fitted to both circles and the horizontal vernier plate.",,,"[{'name': 'Thos. Jones', 'role': 'maker'}, {'name': 'Admiralty', 'role': 'presenter'}]",,Early part of the 19th century,,"['8½-in.', '7¼-in.', '10′', '10″', '11-in.', '1⋅8-in.']",Repeating azimuth angles.,,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Thos.']}"
190,,1911-160,Whole,N/A,,donated,TRANSIT THEODOLITE,"Made by Cary. Presented by the Admiralty. Early 19th-century This is an early 19th-century example of a medium-sized transit theodolite. The 10-in. vertical and horizontal circles are graduated on silver every 10′ and read by two opposing verniers to 10″ of arc. The telescope transits at the eyepiece end, and its axis can be illuminated for night reading through the hollow horizontal axis of rotation. The instrument is mounted upon a tribrach having three footscrews for levelling; these rest upon a plate screwed to the tripod head and are kept in position by a locking plate of the Everest pattern. The horizontal circle can rotate freely about the vertical axis, or can be clamped to it and rotated slowly by means of a tangent screw. The vernier plate can be similarly clamped to the horizontal circle, or rotated freely. Reading microscopes are fixed on brackets above each vernier. An adjustable spirit level is fixed to the vernier plate, perpendicular to the line joining the two standards which support the vertical circle and telescope. The vertical circle is mounted upon the axis of rotation of the telescope, and is read by verniers at the ends of a bracket fixed to one standard. Reading microscopes are attached to this bracket for use with each vernier, and a spirit level is mounted in adjustable bearings on the bracket with its axis parallel to the line joining the vernier zeros. A tangent clamp and slow-motion screw connects the vertical circle to one standard. Upon the top of the telescope, parallel to its axis, is set a 5-in. trough compass. The lamp for illuminating the telescope axis rests upon a bracket fixed to one standard, with its lens opposite the end of the horizontal axis of rotation. A mirror in the centre of the telescope reflects the light down its axis.",,,"[{'name': 'Cary', 'role': 'maker'}, {'name': 'Admiralty', 'role': 'donor'}]",,Early 19th-century,['silver'],"['10-in.', '5-in.']","['This is an early 19th-century example of a medium-sized transit theodolite.', 'The 10-in. vertical and horizontal circles are graduated on silver every 10′ and read by two opposing verniers to 10″ of arc.', 'The telescope transits at the eyepiece end, and its axis can be illuminated for night reading through the hollow horizontal axis of rotation.', 'The instrument is mounted upon a tribrach having three footscrews for levelling; these rest upon a plate screwed to the tripod head and are kept in position by a locking plate of the Everest pattern.', 'The horizontal circle can rotate freely about the vertical axis, or can be clamped to it and rotated slowly by means of a tangent screw.', 'The vernier plate can be similarly clamped to the horizontal circle, or rotated freely.', 'Reading microscopes are fixed on brackets above each vernier.', 'An adjustable spirit level is fixed to the vernier plate, perpendicular to the line joining the two standards which support the vertical circle and telescope.', 'The vertical circle is mounted upon the axis of rotation of the telescope, and is read by verniers at the ends of a bracket fixed to one standard.', 'Reading microscopes are attached to this bracket for use with each vernier, and a spirit level is mounted in adjustable bearings on the bracket with its axis parallel to the line joining the vernier zeros.', 'A tangent clamp and slow-motion screw connects the vertical circle to one standard.', 'Upon the top of the telescope, parallel to its axis, is set a 5-in. trough compass.', 'The lamp for illuminating the telescope axis rests upon a bracket fixed to one standard, with its lens opposite the end of the horizontal axis of rotation.', 'A mirror in the centre of the telescope reflects the light down its axis.']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
191,TRANSIT THEODOLITE,Inv. 1911-159,Whole,N/A,TRANSIT THEODOLITE,donated,TRANSIT THEODOLITE,"This example of a 5-in. transit theodolite was probably constructed about 1850. Both horizontal and vertical circles are graduated in half-degrees and read by vernier to single minutes. A trough compass is fixed above the telescope instead of the spirit-level more usually found in the Ramsden type of altazimuth. The footscrews of the tribrach are designed to be inserted in a locking plate attached to the tripod, from which which the vertical axis of the instrument is completely separated.",,,"[{'name': 'Robinson', 'role': 'maker'}, {'name': 'Admiralty', 'role': 'donor'}]","[{'name': 'London', 'role': 'made'}]",about 1850,,['5-in.'],"This example of a transit theodolite was probably constructed about 1850. Both horizontal and vertical circles are graduated in half-degrees and read by vernier to single minutes. A trough compass is fixed above the telescope instead of the spirit-level more usually found in the Ramsden type of altazimuth. The footscrews of the tribrach are designed to be inserted in a locking plate attached to the tripod, from which which the vertical axis of the instrument is completely separated.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
192,TRANSIT THEODOLITE,1911-158,Whole,N/A,,donated,TRANSIT THEODOLITE,"This instrument, made in the middle of the 19th century, has 6-in. vertical and horizontal circles, very finely graduated on silver to 10′ of arc, and reading by vernier and microscopes to 10″. In general construction, it resembles rather a Borda repeating circle than an English theodolite, the whole upper part being supported by a single central pillar, so that the telescope is slightly eccentric and needs a counterpoise. Both the vertical and horizontal circles can rotate independently of their verniers, so that angles can be “repeated” on both circles. itself be clamped to the vertical axis by a tangent screw. There are two verniers, with reading microscopes, rigidly attached to the telescope, Upon the same axis, but capable of independent rotation, are the vertical circle and a counterpoise circle; the axis also carries a spirit level fixed horizontally on adjustable bearings. The vertical circle is clamped by a screw attached to the counterpoise, a slow-motion screw being provided. A similar clamp and screw connect the vertical circle and the vernier bracket. The telescope has a rack-focussing objective of aperture 1.1 in. and focal length 9.5 in. The diaphragm is fixed in the telescope tube and has two wires forming an acute angled cross instead of the usual vertical wire, together with a single horizontal wire. Three eyepieces are provided, all inverting: one is diagonal for taking steep sights, whilst the other two have different magnifications. The instrument has a tribrach mounting, with three footscrews set in a locking plate of the Everest pattern. The telescope transits at the objective end. A supplementary telescope is provided and can be fixed near the edge of the horizontal circle. It is of equal dimensions with the main telescope, and is used for keeping the back station in view, and also as a test of the fixity of the horizontal circle when the upper part is rotated.",,,"[{'name': 'Henry Barrow & Co.', 'role': 'maker'}, {'name': 'Admiralty', 'role': 'donor'}]",,middle of the 19th century,silver,6-in. vertical and horizontal circles; aperture 1.1 in.; focal length 9.5 in.,"In general construction, it resembles rather a Borda repeating circle than an English theodolite, the whole upper part being supported by a single central pillar, so that the telescope is slightly eccentric and needs a counterpoise. Both the vertical and horizontal circles can rotate independently of their verniers, so that angles can be “repeated” on both circles. itself be clamped to the vertical axis by a tangent screw. There are two verniers, with reading microscopes, rigidly attached to the telescope, Upon the same axis, but capable of independent rotation, are the vertical circle and a counterpoise circle; the axis also carries a spirit level fixed horizontally on adjustable bearings. The vertical circle is clamped by a screw attached to the counterpoise, a slow-motion screw being provided. A similar clamp and screw connect the vertical circle and the vernier bracket. The telescope has a rack-focussing objective of aperture 1.1 in. and focal length 9.5 in. The diaphragm is fixed in the telescope tube and has two wires forming an acute angled cross instead of the usual vertical wire, together with a single horizontal wire. Three eyepieces are provided, all inverting: one is diagonal for taking steep sights, whilst the other two have different magnifications. The instrument has a tribrach mounting, with three footscrews set in a locking plate of the Everest pattern. The telescope transits at the objective end. A supplementary telescope is provided and can be fixed near the edge of the horizontal circle. It is of equal dimensions with the main telescope, and is used for keeping the back station in view, and also as a test of the fixity of the horizontal circle when the upper part is rotated.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
193,,1917-105,Whole,N/A,TRAVELLER'S THEODOLITE,loaned,TRAVELLER'S THEODOLITE,"This is a highly compact transit theodolite, with vertical and horizontal circles of diameter 3.5 in., graduated in half-degrees and read by vernier to single minutes. It rests on three levelling screws, which can be fitted within three V-shaped notches in the top of the case. The instrument was probably constructed in the middle of the 19th century. The horizontal circle is fixed to the tribrach, which carries a supplementary telescope, tangential to the circle, for keeping the back station in view. A single central standard projects vertically from the horizontal circle, and serves as an axis for the hollow cylinder which carries the vernier bracket for the horizontal axis at its lower extremity, and a bracket to which is fixed the vertical circle at its upper end. The telescope is fixed to an arm carrying opposing verniers for the vertical circle, and can rotate with this arm about a horizontal axis through the top of the standard. A spirit level is attached to the back of the vertical circle, at right angles to the standard. Tangent clamps and slow-motion screws are fixed to the vernier brackets of both circles, and there are magnifying lenses for facilitating the reading of the vernier. There are three verniers to the horizontal circle, symmetrically disposed round its circumference. The vertical circle has two verniers at opposite ends of a diameter. The main and supplementary telescopes are of equal size and power. Their objectives have a focal length of 3.5 in., and a clear aperture of 0.6 in. They slide in the telescope tubes for focussing. The eyepieces are of the Ramsden type. Diaphragms fitted with cross wires are fixed inside the telescope tubes. The one on the main telescope has two vertical wires and one horizontal wire. A diagonal eyepiece is provided for taking steep sights. As the telescope is slightly eccentric to the vertical standard, a counterpoise to balance its weight is fitted on the standard.",,,"[{'name': 'Robinson', 'role': 'maker'}, {'name': 'T. H. Court', 'role': 'donor'}]",['London'],middle of the 19th century,,"['diameter 3.5 in.', 'focal length of 3.5 in.', 'clear aperture of 0.6 in.']","This is a highly compact transit theodolite, with vertical and horizontal circles of diameter 3.5 in., graduated in half-degrees and read by vernier to single minutes. It rests on three levelling screws, which can be fitted within three V-shaped notches in the top of the case. The horizontal circle is fixed to the tribrach, which carries a supplementary telescope, tangential to the circle, for keeping the back station in view. A single central standard projects vertically from the horizontal circle, and serves as an axis for the hollow cylinder which carries the vernier bracket for the horizontal axis at its lower extremity, and a bracket to which is fixed the vertical circle at its upper end. The telescope is fixed to an arm carrying opposing verniers for the vertical circle, and can rotate with this arm about a horizontal axis through the top of the standard. A spirit level is attached to the back of the vertical circle, at right angles to the standard. Tangent clamps and slow-motion screws are fixed to the vernier brackets of both circles, and there are magnifying lenses for facilitating the reading of the vernier. There are three verniers to the horizontal circle, symmetrically disposed round its circumference. The vertical circle has two verniers at opposite ends of a diameter. The main and supplementary telescopes are of equal size and power. They slide in the telescope tubes for focussing. The eyepieces are of the Ramsden type. Diaphragms fitted with cross wires are fixed inside the telescope tubes. The one on the main telescope has two vertical wires and one horizontal wire. A diagonal eyepiece is provided for taking steep sights. As the telescope is slightly eccentric to the vertical standard, a counterpoise to balance its weight is fitted on the standard.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
194,,1876-1193,Whole,N/A,,,TRANSIT THEODOLITE,"Made by O. Fennel, Cassel. made about 1875 The horizontal circle in this instrument, which was made about 1875, has a separate axis with clamps and tangent screw for repeating angles, and is covered by a metal plate attached to the vernier plate. It has a diameter of 14 cm. and is graduated every 20' and read by opposing verniers and reading microscopes to 20"". The reversible level fixed to the telescope has its upper and lower faces used before and after this is transited. The circular metal footplates attached to the extremities of the footscrews by ball and socket joints are peculiar to German instruments. They allow the theodolite to be moved over the surface of the tripod head for centring, which movement is permitted by the special arrangement for connecting the instrument and tripod. The vertical circle has a diameter of 12 cm. and is graduated in half-degrees and read by a single vernier to minutes. It is rigidly fixed to the transit axis and telescope. This has a fixed objective of 22-cm. focal length and 3-cm. aperture, and a rack-focussing eyepiece tube, carrying the fixed diaphragm and a slide-focussing inverting eyepiece. The reversible level is attached by adjustable screws parallel to the axis of the telescope. Any error in adjustment between the level and telescope is automatically corrected by transiting the telescope and again levelling it after rotation horizontally through 180°. An axis clamp and tangent screw for fine vertical motion is attached to one standard, the V-bearing or the axis being adjustably vertically. The axis is kept in the bearings by metal straps. Between the standards is a small circular spirit level, for roughly setting the plate horizontal, the final levelling being tested by the spirit level attached to the telescope. The vernier plate has a clamp and tangent screw in addition to that on the horizontal circle. The instrument has a tribrach mounting, with three levelling screws, and is connected to the tripod head by a central screw and spring. On loosening this the theodolite can be moved laterally for centring above the station point.",,,"[{'name': 'O. Fennel', 'role': 'maker'}]","[{'place': 'Cassel', 'role': 'maker'}]",['circa 1875'],"['metal', 'glass']","['diameter of 14 cm', ""graduated every 20'"", 'read by opposing verniers and reading microscopes to 20""', 'diameter of 12 cm', 'graduated in half-degrees and read by a single vernier to minutes', '22-cm. focal length', '3-cm. aperture']","['The horizontal circle in this instrument  has a separate axis with clamps and tangent screw for repeating angles, and is covered by a metal plate attached to the vernier plate.', 'The reversible level fixed to the telescope has its upper and lower faces used before and after this is transited.', 'The circular metal footplates attached to the extremities of the footscrews by ball and socket joints are peculiar to German instruments.', 'They allow the theodolite to be moved over the surface of the tripod head for centring, which movement is permitted by the special arrangement for connecting the instrument and tripod.', 'It is rigidly fixed to the transit axis and telescope.', 'Any error in adjustment between the level and telescope is automatically corrected by transiting the telescope and again levelling it after rotation horizontally through 180°.', 'An axis clamp and tangent screw for fine vertical motion is attached to one standard, the V-bearing or the axis being adjustably vertically.', 'The axis is kept in the bearings by metal straps.', 'Between the standards is a small circular spirit level, for roughly setting the plate horizontal, the final levelling being tested by the spirit level attached to the telescope.', 'The vernier plate has a clamp and tangent screw in addition to that on the horizontal circle.', 'The instrument has a tribrach mounting, with three levelling screws, and is connected to the tripod head by a central screw and spring.', 'On loosening this the theodolite can be moved laterally for centring above the station point.']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
195,TRANSIT THEODOLITE,1876-1192,Whole,N/A,,,TRANSIT THEODOLITE,"This is a repeating theodolite, made about 1875, and resembles the adjacent one by Fennel in general construction. It differs, however, in having an ordinary one-sided spirit level attached to the telescope, which has also a Huygens, not a Ramsden, eyepiece. The horizontal circle has a diameter of 14 cm., is graduated every 20' and read by two opposing verniers and reading microscopes to 30"". The vertical circle, of 10.5 cm. diam., is divided to 30' and read by opposing verniers to single minutes. The telescope has a fixed objective, of 2.5 cm. clear aperture and with the field lens of the eyepiece, a focal length of 23 cm. The eyepiece is focussed by a rack and pinion arrangement, the cross-wire diaphragm being fixed between the two lenses. The telescope, rigidly attached to the horizontal axis and the vertical circle, transits at the eyepiece end, and has a sensitive longitudinal spirit level mounted on it in adjustable bearings. The vertical vernier bracket is screwed to one standard, whilst the other carries the tangent screw and clamping spring for the transit axis. The horizontal vernier plate carries a metal cover which protects the horizontal circle and supports a central circular spirit level, and the reading microscopes. There are windows in this plate above the verniers, and reflectors are attached to the microscopes for illuminating the field. The horizontal circle has a separate axis, with clamp and tangent screw for repetition. This fits in the socket fixed to the tribrach, which has three levelling screws furnished at their feet with small metal plates, to which they are connected by ball and socket joints. The instrument is connected to its tripod by the usual German central screw, with a flange and opposing spring which fix the instrument tightly, but on loosening the screw permit the theodolite to be displaced laterally for accurate centring over the station point.",,,"[{'name': 'A. & R. Hahn', 'role': 'maker'}, {'name': 'Fennel', 'role': 'associated people'}]",['Cassel'],['about 1875'],['metal'],"['14 cm.', ""20'"", '30""', '10.5 cm.', ""30'"", '2.5 cm.', '23 cm.']","['This is a repeating theodolite, made about 1875, and resembles the adjacent one by Fennel in general construction. It differs, however, in having an ordinary one-sided spirit level attached to the telescope, which has also a Huygens, not a Ramsden, eyepiece.', 'The instrument is connected to its tripod by the usual German central screw, with a flange and opposing spring which fix the instrument tightly, but on loosening the screw permit the theodolite to be displaced laterally for accurate centring over the station point.']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
196,,1876-1194,Whole,N/A,TRANSIT THEODOLITE,,TRANSIT THEODOLITE,"The horizontal circle and vernier plate in this instrument, which was constructed about 1875, have independent motions about the vertical axis, for repeating azimuth angles. Clamps and tangent screws are provided for both circles, and for the vertical circle. The horizontal and vertical circles have diameters 21 and 13 cm. respectively, are both covered, divided to 10' and read by opposing verniers and reading microscopes to 10"". The telescope is mounted centrally on the horizontal axis, and can transit at either end. It has a fixed objective of aperture 3.5 cm. and focal length 25 cm., and a rack-focussing eyepiece tube, carrying a fixed cross-wire diaphragm and a screw-focussing inverting eyepiece. A sensitive spirit level is mounted in adjustable bearings longitudinally above the telescope, and another is fixed at right angles to this on the vernier plate, between the standards. The vertical circle is fixed to the telescope and transit axis, the vernier plate being fixed to one standard, and an axis clamp and tangent screw to the other. The trunnions on both standards are adjustable vertically. The instrument has a tribrach mounting, with three footscrews for levelling. These screws have flat ball and socket jointed footplates which rest on the tripod head. The attachment for fixing the theodolite to the tripod is the central screw and spring usual in German instruments, which permits a lateral adjustment of the theodolite over the station point without moving the tripod.",,,"[{'name': 'Dennert & Pape', 'role': 'maker'}]",['Altona'],['circa 1875'],['metal'],"['diameters 21 and 13 cm.', ""divided to 10'"", 'read by opposing verniers and reading microscopes to 10""', 'aperture 3.5 cm.', 'focal length 25 cm.']","['for repeating azimuth angles', 'which permits a lateral adjustment of the theodolite over the station point without moving the tripod']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
197,TRANSIT THEODOLITE,1876-1195,Whole,N/A,,,TRANSIT THEODOLITE,"Made by J. Wanschaff, Berlin. constructed about 1875 This instrument, constructed about 1875, has the telescope and vertical circle fixed at opposite extremities of the horizontal axis, outside the bearings. This arrangement reduces the height of the instrument and permits the telescope to transit completely, but has the disadvantage that the telescope is not centred above the station point. The horizontal circle has a diameter of 16 cm., is divided to 10' and read by opposing verniers and reading microscopes to 10"". It is covered by a metal plate attached above the vernier plate, and fits fairly tightly on the vertical axis, but can be rotated independently for taking readings of an azimuth angle at various parts of the limb. The vernier plate has an axis clamp and tangent screw, and carries a central socket in which the vertical axis rotates. A horizontal bracket fixed across the top of this socket carries the bearings for the transit axis. Both bearings can be adjusted on the bracket, and tested for horizontality by a sensitive striding level. The transit axis has a clamp and slow-motion screw to fix it to the vertical socket. The vertical circle has a diameter of 10·5 cm., is divided to 20' and reads by opposing verniers fixed to the axis bracket and magnifying lenses to 1'. The telescope has a fixed objective of 2·5-cm. aperture and 22-cm. focal length, and a rack-focussing eyepiece tube carrying a fixed cross-wire diaphragm and a slide-focussing inverting eyepiece. The instrument is mounted on a tribrach, with three footscrews.",,,"[{'name': 'J. Wanschaff', 'role': 'maker'}]",['Berlin'],circa 1875,['metal'],"['diameter of 16 cm.', ""divided to 10'"", '10""', 'diameter of 10·5 cm.', ""divided to 20'"", ""1'"", '2·5-cm. aperture', '22-cm. focal length']","This arrangement reduces the height of the instrument and permits the telescope to transit completely, but has the disadvantage that the telescope is not centred above the station point.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
198,,1911-161,Whole,N/A,TRANSIT THEODOLITE,donated,TRANSIT THEODOLITE,"Made by Elliott Bros. Presented by the Admiralty. This instrument was made at the end of the 19th century and used in the British Antarctic Expedition, 1901. It has 7-in. vertical and horizontal circles, graduated every 10' and reading by two opposing verniers and reading microscopes to 10"". All adjustable screws and parts are covered with wash leather to protect the operator's fingers from frost. The horizontal and alidade circles are enclosed in a metal case, the verniers being covered by hinged plates. Clamps and tangent screws are fitted to both circles, and to the vertical circle, which is not covered, and is fixed to the transit axis. The vertical vernier bracket is clamped to a lug on one standard by opposing screws, and carries a sensitive spirit level perpendicular to the transit axis. The transit axis rests in Y-bearings on the standards, one trunnion being adjustable vertically, and is kept in position by metal retaining straps; it is hollow and has a lens at one end for illuminating the telescope axis. The telescope is rigidly fixed to this axis and transits at the eyepiece end only. It has an objective of 11-in. focal length and 1·5-in. aperture, focussed by a rack and pinion mechanism controlled from the eyepiece end. The diaphragm has one vertical and one horizontal thread, both adjustable laterally. Three slide focussing eyepieces are provided, one inverting, one diagonal, and one erecting. There is a central reflector in the telescope for illuminating its axis by light coming through the transit axis from a lamp fixed to one standard. A striding level is provided for testing the transit axis. The vernier cover plate carries a spirit level, with its axis parallel to the transit axis, whilst a perpendicular level is fixed to one standard. A central compass with a 4-in. ring graduated in degrees is attached to the vernier plate. The instrument has a tribrach mounting with three levelling footscrews, whose points rest in a trivet plate; this is provided with a locking plate of the Everest type attached to the tripod head. Inv.",,,"[{'name': 'Elliott Bros', 'role': 'maker'}, {'name': 'Admiralty', 'role': 'donor'}]",,end of the 19th century,wash leather; metal,"7-in. vertical and horizontal circles; graduated every 10'; reading  to 10""; 11-in. focal length; 1·5-in. aperture; 4-in. ring","This instrument was used in the British Antarctic Expedition, 1901.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
199,,1893-147,Whole,N/A,TRAVELLER'S TRANSIT THEODOLITE,,TRAVELLER'S TRANSIT THEODOLITE,"This is a compact theodolite specially designed for Alpine and military surveying. It has 3-in. vertical and horizontal circles, divided to half-degrees and read by verniers to single minutes. A diagonal eyepiece is provided for astronomical observations of stars near the zenith. The construction of the instrument is similar to that of a modern vernier theodolite of twice the size. The transit axis rests on standards projecting from the vernier plate, and carries a central telescope and the vertical circle fixed to it. The vernier arm projects from one standard, and a tangent clamp and slow-motion screw is fitted to the other, which also carries a spirit level perpendicular to the transit axis. A similar level parallel to the transit axis is fixed on the vernier plate, which also carries a central compass box, having a 1-in. ring divided in degrees. The compass needle is provided with a lifting lever for clamping it when desired. The vernier plate rotates independently about the vertical axis and has a clamp and tangent screw for connecting it to the horizontal circle, which has a similar clamp and tangent screw connecting it to the tribrach. This latter has three footscrews, with their feet clamped in a trivet plate by a locking plate of the Everest type. The trivet plate can be screwed to the tripod head. The telescope has a rack-focussing objective of 4·5-in. focal length and 0·65-in. aperture, a fixed cross-wire diaphragm and a set of slide-focussing eyepieces, one erecting, one inverting, and one diagonal. A reflector for illuminating the cross wires at night is fitted in front of the objective.",,,"[{'name': 'L. Casella', 'role': 'Maker'}]",[],,[],"['3-in. vertical and horizontal circles', 'half-degrees', 'single minutes', '1-in. ring divided in degrees', '4·5-in. focal length', '0·65-in. aperture']","['This is a compact theodolite specially designed for Alpine and military surveying.', 'A diagonal eyepiece is provided for astronomical observations of stars near the zenith.', 'The construction of the instrument is similar to that of a modern vernier theodolite of twice the size.']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
200,,1914-741,Whole,N/A,ENGINEER'S TRANSIT THEODOLITE,,TRANSIT THEODOLITE,"This instrument illustrates many of the characteristics of modern American transit theodolites of the type used in reconnaissance and engineering surveying. The solar attachment to the telescope for determining meridians and latitudes by observations on the sun is a special feature, whilst the levelling base, with its ""shifting centre"" and four footscrews, is typical of American construction.",,,"[{'name': 'W. & L. E. Gurley', 'role': 'maker'}]","['Troy, New York']",,,,"This instrument illustrates many of the characteristics of modern American transit theodolites of the type used in reconnaissance and engineering surveying. The solar attachment to the telescope for determining meridians and latitudes by observations on the sun is a special feature, whilst the levelling base, with its ""shifting centre"" and four footscrews, is typical of American construction.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
201,,1921-732,Whole,N/A,TRANSIT THEODOLITE,loaned,TRANSIT THEODOLITE,"This is a 5-in. vernier theodolite of modern construction, the telescope having a fixed objective and internal focussing lens. A gradienter scale is fitted to the clamp of the vertical circle and is used for measuring distances. of 4 in. is divided to 20' and read by opposing verniers and microscopes to 30"". A sensitive spirit level is fixed to the vernier bracket, perpendicular to the transit axis. The telescope has a fixed objective of 1.25 in. aperture, and an internal lens, movable for focussing by means of a central screw operating the rack and pinion. This screw is conveniently placed at one end of the transit axis. The eyepiece is inverting, screw focussing and magnifies 20 diam. It can readily be removed to permit access to the diaphragm, which is fixed in the main telescope tube and is of the star pattern, with one horizontal and two equally inclined wires intersecting on the former. The gradienter scale is fixed to the clamping bracket of the vertical circle, the head of the tangent screw having a graduated drum reading hundredths of the scale divisions, each of which is one-hundredth of the distance between the transit axis and the axis of the tangent screw. In using the scale for measuring distances, the altitude introduces a factor depending on the square of its cosine. The instrument has a tribrach mounting with three levelling screws, the feet of which rest in grooves in a trivet stage and are kept fixed by a locking plate. A knurled clamping screw serves to fix this stage to the tripod head, permitting a small centring movement without disturbing the tripod.",,,"[{'name': 'C. F. Casella & Co., Ltd.', 'role': 'maker'}, {'name': 'C. F. Casella & Co., Ltd.', 'role': 'lender'}]",[],,[],"['5-in.', '4 in.', ""20'"", '30""', '1.25 in.', '20 diam.']","['used for measuring distances', 'in using the scale for measuring distances, the altitude introduces a factor depending on the square of its cosine.', 'permitting a small centring movement without disturbing the tripod.']",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['transit axis']}"
