RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
113,99,1913-206,Whole,N/A,DOUBLE POLE BELL RECEIVERS,,DOUBLE POLE BELL RECEIVERS,These are early double-pole receivers of the type which in 1890 replaced the single-pole pattern.,,,[],[],['1890'],[],[],These are early double-pole receivers of the type which in 1890 replaced the single-pole pattern.,['Cat. No. 99'],,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
114,127,Inv. 1915-238,Whole,N/A,MIX AND GENEST,donated,TELEPHONE TRANSMITTER,"This transmitter, of the granular carbon type, was patented by Mr. H. Oppenheimer in 1900 and 1902. A carbon diaphragm is used in conjunction with a carbon back-plate, which is double-lipped to contain the granules and is mounted on a flat spring fixed at one end only. A piece of cloth surrounds the gap between the diaphragm and back-plate, and a small tuft of flannel fixed at the centre of the back-plate serves to damp the vibrations of the diaphragm. A circular piece of paper, faced with tinfoil, is stuck to the centre of the carbon diaphragm as a protection. A back-plate arm forms one side of a circular metal case which contains the microphone. The second terminal is formed by an adjustable platinum-tipped screw, carried in a projecting arm, which presses on a spring at the back of the case. This spring is connected with the spring carrying the back-plate, and is protected from contact with the case by insulation. An earlier form of Mix and Genest transmitter is shown with a wall set (Cat. No. 127).",,,"[{'name': 'H.M. Postmaster-General', 'role': 'presenter'}, {'name': 'H. Oppenheimer', 'role': 'patentee'}]",,"['1900', '1902']","['carbon', 'cloth', 'flannel', 'paper', 'tinfoil', 'metal', 'platinum']",,"This transmitter, of the granular carbon type, was patented by Mr. H. Oppenheimer in 1900 and 1902. An earlier form of Mix and Genest transmitter is shown with a wall set (Cat. No. 127).",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
115,,1915-229,Whole,N/A,TELEPHONE SET,donated,TELEPHONE SET,"This is one of the first subscribers' sets supplied by the Edison Telephone Co., which commenced operations in this country in 1879. The main features of the instrument, the carbon transmitter and electromotograph (see adjacent exhibit), were patented by Edison in 1877. The transmitter, used—the parent of all modern transmitters—consists essentially of a button of soft carbon, about 3/8 in. in diameter, placed between two brass discs. One of these discs has a small glass centre, against which presses a brass stud fixed to the sheet iron diaphragm. The two brass discs are connected with the terminals of the instrument. Speech into the mouth-piece causes the diaphragm to vibrate, and produces variations in the resistance of the button and corresponding variations in the current transmitted through the line. The receiver, or “electromotograph,” has a small chalk cylinder, which is kept moistened with potassium iodide, and which is rotated by a handle through worm gearing. A brass diaphragm carries at its centre a brass strip spring, holding a platinum contact piece, which presses lightly against the chalk cylinder, the spring being tangential to the cylinder. The amount of friction exerted on the platinum contact by the rotating cylinder varies with the current passing to it from the sender, and this causes the spring and diaphragm to vibrate. The vibrations are damped by an indiarubber pad, the pressure of which against the back of the spring may be adjusted by a screw. This receiver, although loud and clear, required too much attention, and was abandoned after the amalgamation of the Edison and Bell Companies in 1880. Within the box, on which the transmitter is fitted, is an induction coil with three windings, and the mechanism seen above the box is a relay for the bell. There are also two keys, one for ringing and the other for closing the local microphone circuit. When the ringing key is up, the relay and the “tertiary” of the induction coil are connected in series between line and earth. Depressing the relay key breaks this connection and substitutes the battery between the line and earth. The microphone circuit is made up of the microphone, two cells of the battery, microphone key and primary of the induction coil. The tertiary coil acts as secondary for transmission and primary for receiving. Inv.",,,"[{'name': 'Edison', 'role': 'patentee'}, {'name': 'Edison Telephone Co.', 'role': 'supplier'}, {'name': 'H.M. Postmaster-General', 'role': 'presenter'}, {'name': 'Edison', 'role': 'inventor'}, {'name': 'Bell Companies', 'role': 'associated company'}]",,"['1879', '1877']","['carbon', 'brass', 'glass', 'sheet iron', 'chalk', 'potassium iodide', 'indiarubber']",['3/8 in.'],"[""This is one of the first subscribers' sets supplied by the Edison Telephone Co."", 'The main features of the instrument, the carbon transmitter and electromotograph (see adjacent exhibit), were patented by Edison in 1877.', 'The transmitter, used—the parent of all modern transmitters—consists essentially of a button of soft carbon, about 3/8 in. in diameter, placed between two brass discs.', 'Speech into the mouth-piece causes the diaphragm to vibrate, and produces variations in the resistance of the button and corresponding variations in the current transmitted through the line.', 'The receiver, or “electromotograph,” has a small chalk cylinder, which is kept moistened with potassium iodide, and which is rotated by a handle through worm gearing.', 'The amount of friction exerted on the platinum contact by the rotating cylinder varies with the current passing to it from the sender, and this causes the spring and diaphragm to vibrate.', 'This receiver, although loud and clear, required too much attention, and was abandoned after the amalgamation of the Edison and Bell Companies in 1880.', 'Within the box, on which the transmitter is fitted, is an induction coil with three windings, and the mechanism seen above the box is a relay for the bell.', 'There are also two keys, one for ringing and the other for closing the local microphone circuit.', 'When the ringing key is up, the relay and the “tertiary” of the induction coil are connected in series between line and earth.', 'Depressing the relay key breaks this connection and substitutes the battery between the line and earth.', 'The microphone circuit is made up of the microphone, two cells of the battery, microphone key and primary of the induction coil.', 'The tertiary coil acts as secondary for transmission and primary for receiving.']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
116,119,1914-764,Whole,N/A,GOWER TELEPHONE,donated,GOWER TELEPHONE,"This is an early example of the Gower wall telephone in which a transmitter of the electro-magnetic type is used. In later instruments, Gower introduced an effective form of carbon pencil transmitter, one of which is shown under Cat. No. 119.",,,"[{'name': 'Gower', 'role': 'inventor'}, {'name': 'H.M. Postmaster-General', 'role': 'donor'}]",,,"['electro-magnetic', 'carbon pencil']",,"This is an early example of the Gower wall telephone in which a transmitter of the electro-magnetic type is used. In later instruments, Gower introduced an effective form of carbon pencil transmitter.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
117,114,1914-769,Whole,N/A,TELEPHONE SET,donated,WALL TELEPHONE SET,"This is a wall instrument of an early type, with Blake transmitter and a trembler bell. No receiver is shown fitted. The transmitter was patented by Mr. F. Blake in 1879, and was the subject of an action between the Edison and the Bell Telephone Companies, the former of which claimed that the instrument infringed their patent (see telephone set, Cat. No. 114). In 1880 the two companies amalgamated and became the United Telephone Co., and the action was withdrawn. A sheet-iron diaphragm is used, against which presses a platinum contact mounted on a light flexible spring. The other end of this platinum contact presses lightly against a carbon button supported on another flexible spring. The springs are insulated from one another, and both mounted on a lever pivoted at the top and able to swing towards or away from the diaphragm. The pressures of the contacts are regulated by a screw which engages a slanting surface on the lower end of this lever. This telephone set, in common with most of the earlier instruments, was at first used in conjunction with one-line wire only, the return circuit being through the earth. The instrument has a switch operated by the receiver.",,,"[{'name': 'F. Blake', 'role': 'inventor'}]",[],1879,sheet-iron; platinum; carbon,,"This telephone set, in common with most of the earlier instruments, was at first used in conjunction with one-line wire only, the return circuit being through the earth.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
118,116,1915-203,Whole,N/A,TELEPHONE SET,,TELEPHONE SET,"This wall instrument has a Blake transmitter with induction coil, a trembler bell, push button and switch box. The set is very similar to the adjacent wall set (Cat. No. 116), under which the Blake transmitter is described. It is, however, of earlier date.",,,"[{'name': 'H.M. Postmaster-General', 'role': 'presented by'}]",,,,,"It is, however, of earlier date.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
119,1915-207,,Whole,N/A,TABLE TELEPHONE,,TABLE TELEPHONE,Presented by H.M. Postmaster-General. This is an example of one of the early patterns of circular table telephones. The instrument is fitted with a hand generator and a magneto bell. The transmitter and receiver are incomplete.,,,"[{'name': 'H.M. Postmaster-General', 'role': 'presenter'}]",,,,,This is an example of one of the early patterns of circular table telephones.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
120,,1908-187,Whole,N/A,GOWER-BELL TELEPHONES,,GOWER-BELL TELEPHONES,"Patented in 1880. Owing to the very small electric currents developed in the magnetic telephone as arranged by Graham Bell (Inv. 1906–10), it could be used efficiently as a transmitter over comparatively short distances only. Transmitters were consequently introduced in which currents from batteries were utilised, and the acoustical effects were employed to produce variations of the resistances of the circuits. Undulating currents were thus obtained, which, by means of magnetic receivers, were made to reproduce the exciting sounds. At first the transmitter and its battery were placed in circuit with the line wire and the distant receiver, and as the variations in resistance produced in the transmitter were small compared with the total resistance, the changes in the current were correspondingly small. This difficulty was overcome by using an induction coil, the primary of which was in circuit with the transmitter and battery, while the secondary was connected with the line. T. A. Edison in 1877 constructed an instrument of this type, the action of which depended upon changes in the resistance of carbon with variations of pressure, while, in 1878, Prof. D. E. Hughes introduced his ""microphone"" (Cat. Nos. 100 and 101), which utilised the variation of the resistance of substances in loose contact placed in the neighbourhood of the sounds to be reproduced. Carbon was found to be the most suitable material, and many forms of carbon transmitters embodying the principle of Hughes's apparatus are now employed. The instruments shown are of a type which was used in the British Post Office, in which a carbon transmitter, patented by Mr. F. A. Gower in 1880, is employed. This consists of eight carbon pencils, supported between eight carbon blocks and one central block, all the blocks being recessed to receive loosely the reduced ends of the pencils. Four of the outside blocks are connected by means of a copper strip with one terminal of the battery, while the remaining four are connected, through the primary of an induction coil, with the other. The blocks are mounted upon a thin deal board, which constitutes the diaphragm and is enclosed in a wooden casing fitted with a porcelain mouth-piece.",,,"[{'name': 'Graham Bell', 'role': 'Inventor'}, {'name': 'T. A. Edison', 'role': 'Constructor'}, {'name': 'Prof. D. E. Hughes', 'role': 'Introducer'}, {'name': 'F. A. Gower', 'role': 'Patentee'}]",[],"['1880', '1877', '1878']","['carbon', 'copper', 'deal board', 'wood', 'porcelain']",[],"['Owing to the very small electric currents developed in the magnetic telephone as arranged by Graham Bell, it could be used efficiently as a transmitter over comparatively short distances only.', 'Transmitters were consequently introduced in which currents from batteries were utilised, and the acoustical effects were employed to produce variations of the resistances of the circuits.', 'Undulating currents were thus obtained, which, by means of magnetic receivers, were made to reproduce the exciting sounds.', 'At first the transmitter and its battery were placed in circuit with the line wire and the distant receiver, and as the variations in resistance produced in the transmitter were small compared with the total resistance, the changes in the current were correspondingly small.', 'This difficulty was overcome by using an induction coil, the primary of which was in circuit with the transmitter and battery, while the secondary was connected with the line.', 'the action of which depended upon changes in the resistance of carbon with variations of pressure', 'which utilised the variation of the resistance of substances in loose contact placed in the neighbourhood of the sounds to be reproduced.', ""Carbon was found to be the most suitable material, and many forms of carbon transmitters embodying the principle of Hughes's apparatus are now employed.""]",['Cat. Nos. 100 and 101'],,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['mouth-piece']}"
121,,1924-421,Whole,N/A,EDISON TELEPHONE CO.'S SWITCHBOARD.,donated,Switchboard,"This switch, constructed on the Umschalter principle, was used by the Edison Telephone Co. at a London exchange about 1880. It is constructed to permit of 24 subscribers' lines being interconnected as required. Each subscriber's line was joined to a separate vertical strip through an indicator (not shown), and any two lines were connected by the insertion of two pegs, so as to place the two vertical strips in contact with the same horizontal strip. The twenty-fifth vertical bar was assigned to the exchange operator's telephone set.",,,"[{'name': 'Norman Kipping', 'role': 'donor'}]",['London'],['About 1880'],['metal'],,"This switchboard was used by the Edison Telephone Co. at a London exchange. It allowed for the interconnection of 24 subscribers' lines. The design involved connecting lines via pegs and strips, with a dedicated line for the operator. The 'Umschalter principle' is mentioned as the construction method.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Esq.']}"
122,FIFTY-LINE TELEPHONE SWITCHBOARD,1923-277,Whole,N/A,,loaned,TELEPHONE SWITCHBOARD,"This is an early example of an American-type peg and cord switchboard for single-line working on either magneto or battery circuits. The switchboard was one of the first to be installed in Norway by the Bell Co., and was in use at Drammen from 1880 to 1889. Previously it had been in use in the United States.",,,"[{'name': 'Jones Bros.', 'role': 'maker'}, {'name': 'Institution of Electrical Engineers', 'role': 'lender'}, {'name': 'Bell Co.', 'role': 'user'}]",['Cincinnati'],1880 to 1889,,,This is an early example of an American-type peg and cord switchboard for single-line working on either magneto or battery circuits.,"Bell's Electric Speaking Telephone, Prescott, 1884",,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
123,1916-53,,Whole,N/A,EARLY TELEPHONE SET,donated,EARLY TELEPHONE SET,"Made by Messrs. Theiler and Sons. Presented by A. A. Campbell Swinton, Esq., F.R.S. Patented in 1882. The transmitter, patented in 1882, consists of a metal block, suspended by threads, and carrying a piece of carbon. This is maintained in light contact with two small carbon cylinders, fixed to a cork diaphragm.",,,"[{'name': 'Theiler and Sons', 'role': 'maker'}, {'name': 'A. A. Campbell Swinton', 'role': 'donor'}]",[],['1882'],"['metal', 'carbon', 'cork']",[],"['The transmitter, patented in 1882, consists of a metal block, suspended by threads, and carrying a piece of carbon. This is maintained in light contact with two small carbon cylinders, fixed to a cork diaphragm.']",[],[],"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Messrs.']}"
124,THOMPSON VALVE TELEPHONE,1923-437,Whole,N/A,THOMPSON VALVE TELEPHONE,donated,Valve Telephone,"This telephone was invented by Prof. S. P. Thompson, F.R.S., and was used by the “New Telephone Co.,” which in 1884 made an unsuccessful attempt to compete with the United Telephone Co., owners of the patents of Bell and Edison. The transmitter consists of a conical piece of carbon, supported vertically by three carbon points fitting loosely into holes situated on the largest circumference of the cone. On speaking into the transmitter, the valve formed by this carbon cone became partially unseated, and produced variations of resistance due to imperfect contact. The receiver is of the membrane type.",,,"[{'name': 'Prof. S. P. Thompson', 'role': 'inventor'}, {'name': 'Bell', 'role': 'patent owner'}, {'name': 'Edison', 'role': 'patent owner'}]",,1884,carbon,,"This telephone was invented by Prof. S. P. Thompson, F.R.S., and was used by the “New Telephone Co.,” which in 1884 made an unsuccessful attempt to compete with the United Telephone Co., owners of the patents of Bell and Edison.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['F.R.S.']}"
125,1916-51,,Whole,N/A,TABLE TELEPHONE SET,donated,TABLE TELEPHONE SET,"This instrument, which was patented by the donor in 1885, is interesting from the fact that the multiple pencil carbon transmitter is not placed beneath a diaphragm, as is usually the case, but is directly exposed to the sound waves set up by the speaker’s voice. The receiver is of the membrane type.",,,"[{'name': 'A. A. Campbell Swinton', 'role': 'donor'}, {'name': 'A. A. Campbell Swinton', 'role': 'inventor'}]",,1885,,,"This instrument is interesting from the fact that the multiple pencil carbon transmitter is not placed beneath a diaphragm, as is usually the case, but is directly exposed to the sound waves set up by the speaker’s voice. The receiver is of the membrane type.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
126,ADER TELEPHONE SETS.,1913-499,Whole,2,,,TELEPHONE SETS.,"These instruments are fitted with Ader transmitters and receivers. One of the latter is partially sectioned. The transmitter is of the carbon pencil type fitted to a thin deal board, which acts as a diaphragm. The receiver is a double-pole instrument. Underneath the ear-cap a ring of soft iron is let into the metal cover, for the purpose of concentrating the magnetic flux on the iron diaphragm. A press-button is provided for battery ringing.",,,"[{'name': 'Société Industrielle des Téléphones', 'role': 'maker'}, {'name': 'Ader', 'role': 'inventor'}]",,,"['carbon', 'deal']",,,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
127,1912-349,,Whole,2,,,WALL TELEPHONES,"These instruments are of the office or household type, and are fitted with shot carbon transmitters, double-pole receivers, trembler bells and press-buttons. One of the sets has been partially sectioned.",,,[],[],,['carbon'],[],These instruments are of the office or household type.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
128,WALL TELEPHONE SET,1915-201,Whole,N/A,WALL TELEPHONE SET,donated,WALL TELEPHONE SET,"This telephone set has a Mix and Genest transmitter of the carbon pencil type, made under the patents of Mr. W. Genest in 1887 and Mr. H. Oppenheimer in 1891. Two carbon pencils are used, the reduced ends of which enter large-sized holes in two rectangular carbon blocks, which are fixed to the diaphragm. Between the pencils, and pivoted in the two carbon blocks, is a bridge which carries on its lower side a flat brush of stiff bristles which bears against the pencils, so that their ends are always in contact with the surface of the holes in the carbon blocks. The brush also prevents independent rolling motion of the pencils, which is one of the probable causes of a jarring noise being heard in the receiver when a carbon pencil microphone is used in a vertical position. The lever with which the receiver (not shown) is hung acts as a switch, and when depressed with the receiver in place the bell circuit is connected with the line. On removing the receiver, the lever springs up, breaking the bell connection and placing the transmitter and receiver in circuit. A ringing key is situated on the left-hand side of the box.",,,"[{'name': 'W. Genest', 'role': 'inventor'}, {'name': 'H. Oppenheimer', 'role': 'inventor'}, {'name': 'H.M. Postmaster-General', 'role': 'donor'}]",[],1887,['carbon'],[],"This telephone set has a Mix and Genest transmitter of the carbon pencil type. The lever with which the receiver (not shown) is hung acts as a switch, and when depressed with the receiver in place the bell circuit is connected with the line. On removing the receiver, the lever springs up, breaking the bell connection and placing the transmitter and receiver in circuit.",['A Manual of Telephony'],1915,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
129,Inv. 1914-774,,Whole,N/A,TELEPHONE INTERCOMMUNICATION SET,donated,TELEPHONE INTERCOMMUNICATION SET,"This small switchboard provides accommodation for ten telephone circuits within the same building. This and other similar systems are extensively used both for industrial and domestic purposes. Each circuit terminates on the same numbered stud on the switch at every station, except the “home” station, where it is connected direct to the telephone. A separate speaking battery is provided for each telephone, but a common battery furnishes energy for signalling over the whole system.",,,"[{'name': 'H.M. Postmaster-General', 'role': 'donor'}]",[],,[],[],"This small switchboard provides accommodation for ten telephone circuits within the same building. This and other similar systems are extensively used both for industrial and domestic purposes. Each circuit terminates on the same numbered stud on the switch at every station, except the “home” station, where it is connected direct to the telephone. A separate speaking battery is provided for each telephone, but a common battery furnishes energy for signalling over the whole system.",,1914,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
130,130,1914-560,Whole,N/A,WALL TELEPHONE WITH STROWGER AUTOMATIC DIAL,loaned,WALL TELEPHONE WITH STROWGER AUTOMATIC DIAL,"A. B. Strowger, the inventor of the first successful automatic telephone exchange, filed his original application for a patent in America in 1889. The earliest public exchange worked on this system was opened at La Porte, Ind., in 1892. The instrument exhibited is an example of the early type of wall telephones arranged for connection to a Strowger automatic telephone exchange. A complex dialling switch was used with each instrument, and the case is left partially open to show the interior portion of this. In modern practice, the apparatus at the subscribers' premises is of a much more simple character. Situated at the base of the dialling switch are the coils of a magneto bell, the two gongs of which are on the front of the case. A magneto generator is fitted inside the box as hand-ringing was necessary with this instrument. In modern exchanges machine-ringing is general. The lower part of the case contained the primary cells required for the speaking circuit before the central battery system was adapted to automatic telephone transmission. A. B. Strowger was an undertaker in Kansas City, and frequently used the telephone for business purposes. This originated his desire to substitute machine operation for manual operation. Between the years 1892 and 1902 progress was slow, but with the adoption of new inventions and improvements the automatic telephone extended its influence in all parts of the world and many of the largest exchanges are now worked on the automatic principle. The first public automatic telephone exchange in this country was installed at Epsom in 1912. Other systems of automatic telephone exchanges are the Siemens, the Western Electric, &c.",,,"[{'name': 'A. B. Strowger', 'role': 'inventor'}, {'name': 'A. B. Strowger', 'role': 'user'}]",['America'],1900,['metal'],,"A complex dialling switch was used with each instrument, and the case is left partially open to show the interior portion of this. In modern practice, the apparatus at the subscribers' premises is of a much more simple character. In modern exchanges machine-ringing is general. The lower part of the case contained the primary cells required for the speaking circuit before the central battery system was adapted to automatic telephone transmission. This originated his desire to substitute machine operation for manual operation. Between the years 1892 and 1902 progress was slow, but with the adoption of new inventions and improvements the automatic telephone extended its influence in all parts of the world and many of the largest exchanges are now worked on the automatic principle. The first public automatic telephone exchange in this country was installed at Epsom in 1912. Other systems of automatic telephone exchanges are the Siemens, the Western Electric, &c.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['undertaker']}"
131,129,1923-256,Whole,N/A,STROWGER AUTOMATIC TELEPHONE WALL SET,loaned,STROWGER AUTOMATIC TELEPHONE WALL SET,"Plate 12. Lent by The Institution of Electrical Engineers. This instrument is of a later type than that shown under Cat. No. 129. It has no hand generator or primary cells, and was used on an exchange where machine-ringing and central battery conditions for speaking were available. (See also Cat. No. 129.) Inv. 1923-256.",,,"[{'name': 'The Institution of Electrical Engineers', 'role': 'lender'}]",,,,,"This instrument is of a later type than that shown under Cat. No. 129. It has no hand generator or primary cells, and was used on an exchange where machine-ringing and central battery conditions for speaking were available.",Cat. No. 129,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
132,,1914-771,Whole,N/A,INTERCOMMUNICATION SWITCH FOR FOUR LINES.,,INTERCOMMUNICATION SWITCH FOR FOUR LINES,"This switch is one of a type supplied for office use by the National Telephone Co. prior to 1912. The indicators are of the mechanically restored pattern in which the shutter, having fallen to indicate a call, is replaced in the normal position when a plug is inserted in the corresponding jack.",,,"[{'name': 'H.M. Postmaster-General', 'role': 'presented by'}, {'name': 'National Telephone Co.', 'role': 'supplied for office use by'}]",,prior to 1912,,,"This switch is one of a type supplied for office use by the National Telephone Co. prior to 1912. The indicators are of the mechanically restored pattern in which the shutter, having fallen to indicate a call, is replaced in the normal position when a plug is inserted in the corresponding jack.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
133,TELEPHONE SWITCHBOARD.,1921-629,Whole,N/A,MILITARY SIGNAL SERVICE TYPE.,donated,TELEPHONE SWITCHBOARD.,"This switchboard accommodates 30 telephone circuits and one operator's position. The magneto system of working is adopted. Each circuit terminates on a separate peg, and is teed to a five-point jack, the inner springs of which are connected to a drop indicator, so that any line can be picked up either at the peg or jack. Any two lines are connected by putting the called number's peg into the calling number's jack. The same indicators serve for both calling and clearing.",,,"[{'name': 'The Imperial War Museum', 'role': 'presenter'}]",,,,,,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
134,,1925-913,Whole,N/A,WORKING MODEL OF THE AUTOMATIC TELEPHONE SYSTEM FOR THE LONDON AREA,loaned,WORKING MODEL OF THE AUTOMATIC TELEPHONE SYSTEM FOR THE LONDON AREA,"The problem of linking up very large area by means of automatic telephone exchanges is naturally an extremely complex one. Means must be provided whereby a subscriber on any automatic exchange may connect himself with any subscriber on his own or any other exchange, and the connection must be made in such a manner as to make the most economical use of lines and automatic switches. Moreover, during the period of transition which must elapse before the whole system has been converted to automatic working, special apparatus must be provided to deal with calls between the existing manual exchanges and the new automatic exchanges. After a prolonged study of the problem, the British Post Office Authorities have decided that the system to be installed in the London Area shall be based on the well-known Step-by-Step system, with the addition of the important “Director” principle. The function of the Director is to receive and store the subscriber’s call in its original form, and to proceed to send it out into the exchange switching mechanism, translated into any trains of impulses which may be required by the existing lay-out of junction routes and switching centres. Having steered the call through, link by link, to the line of the required subscriber, the director disconnects itself from the line and becomes available for other calls. Another important feature of the system is the Coder Call Indicator. This switchboard is the connecting link between a subscriber on an automatic exchange and a subscriber served from a manual exchange. It is a fine example of engineering skill, permitting impulses received from the automatic subscriber to be translated by the Director to be reproduced in the manual exchange in the form of an illuminated display of the required number. For traffic in the opposite direction various methods may be adopted, one of which—the use of cordless “B” positions—is included in this exhibit. The model, which was originally constructed for the British Empire Exhibition of 1924, is probably for its size the most complex mechanism extant. Six exchange switching centres are represented, access to these being given by a number of automatic telephones included in the exhibit. During the hours when the model is shown in operation, visitors may make test calls with these instruments, and may trace their progress through the various units and observe the manner in which calls from one automatic exchange to another, or between a manual and an automatic exchange, are dealt with.",,,"[{'name': 'General Post Office', 'role': 'lender'}, {'name': 'British Post Office Authorities', 'role': 'designer/planner'}]",['London Area'],1924,,,"The problem of linking up very large area by means of automatic telephone exchanges is naturally an extremely complex one. Means must be provided whereby a subscriber on any automatic exchange may connect himself with any subscriber on his own or any other exchange, and the connection must be made in such a manner as to make the most economical use of lines and automatic switches. Moreover, during the period of transition which must elapse before the whole system has been converted to automatic working, special apparatus must be provided to deal with calls between the existing manual exchanges and the new automatic exchanges. The function of the Director is to receive and store the subscriber’s call in its original form, and to proceed to send it out into the exchange switching mechanism, translated into any trains of impulses which may be required by the existing lay-out of junction routes and switching centres. Having steered the call through, link by link, to the line of the required subscriber, the director disconnects itself from the line and becomes available for other calls. Another important feature of the system is the Coder Call Indicator. This switchboard is the connecting link between a subscriber on an automatic exchange and a subscriber served from a manual exchange. It is a fine example of engineering skill, permitting impulses received from the automatic subscriber to be translated by the Director to be reproduced in the manual exchange in the form of an illuminated display of the required number. For traffic in the opposite direction various methods may be adopted, one of which—the use of cordless “B” positions—is included in this exhibit. The model, which was originally constructed for the British Empire Exhibition of 1924, is probably for its size the most complex mechanism extant. Six exchange switching centres are represented, access to these being given by a number of automatic telephones included in the exhibit. During the hours when the model is shown in operation, visitors may make test calls with these instruments, and may trace their progress through the various units and observe the manner in which calls from one automatic exchange to another, or between a manual and an automatic exchange, are dealt with.",,1924,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
135,TELEPHONE SILENCE COVER,1911-355,Whole,N/A,TELEPHONE SILENCE COVER,,TELEPHONE SILENCE COVER,"About 1880 This was used in the early days of telephony (about 1880) to obtain privacy, before the introduction of silence cabinets. It consists of a box with an elliptical hole in one side, around the edge of which there is a hollow indiarubber ring. When the apparatus was used the ring was inflated with air and formed a cushion for the speaker's face.",,,"[{'name': 'H.M. Postmaster-General', 'role': 'Presented by'}]",,About 1880,indiarubber,,"This was used in the early days of telephony (about 1880) to obtain privacy, before the introduction of silence cabinets.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
136,,"1914-787, 796, 810-1 and 1915-245",Whole,N/A,TELEPHONE REPEATERS OR TRANSLATORS,,TELEPHONE REPEATERS OR TRANSLATORS,"Presented by H.M. Postmaster-General. These instruments, which are essentially transformers, were designed for the purpose of enabling a loop telephone circuit to be joined to a single-wire extension without seriously degrading the efficiency of the loop. The apparatus is now seldom used in that capacity, as few single-wire telephone circuits exist, but instruments of very similar construction are utilised for other telephone services. The term ""telephone repeater"" is now generally applied to thermionic valve equipment at an intermediate station on a telephone circuit.",,,"[{'name': 'H.M. Postmaster-General', 'role': 'presented by'}]",,,['thermionic valve'],,"These instruments, which are essentially transformers, were designed for the purpose of enabling a loop telephone circuit to be joined to a single-wire extension without seriously degrading the efficiency of the loop. The apparatus is now seldom used in that capacity, as few single-wire telephone circuits exist, but instruments of very similar construction are utilised for other telephone services. The term ""telephone repeater"" is now generally applied to thermionic valve equipment at an intermediate station on a telephone circuit.",,1914,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
137,,"1914-787, 796, 810-1 and 1915-245",Whole,N/A,TELEPHONE REPEATERS OR TRANSLATORS,,TELEPHONE REPEATERS OR TRANSLATORS,"These instruments, which are essentially transformers, were designed for the purpose of enabling a loop telephone circuit to be joined to a single-wire extension without seriously degrading the efficiency of the loop. The apparatus is now seldom used in that capacity, as few single-wire telephone circuits exist, but instruments of very similar construction are utilised for other telephone services. The term ""telephone repeater"" is now generally applied to thermionic valve equipment at an intermediate station on a telephone circuit.",,,"[{'name': 'H.M. Postmaster-General', 'role': 'Presented by'}]",,,['thermionic valve'],,"These instruments, which are essentially transformers, were designed for the purpose of enabling a loop telephone circuit to be joined to a single-wire extension without seriously degrading the efficiency of the loop. The apparatus is now seldom used in that capacity, as few single-wire telephone circuits exist, but instruments of very similar construction are utilised for other telephone services. The term ""telephone repeater"" is now generally applied to thermionic valve equipment at an intermediate station on a telephone circuit.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['thermionic valve']}"
